county_fips,NAICS_CODE,sector_flag,establishments,nonemployers,is_target_sector
12011,00,,68191.0,362334.0,False
12011,11,,48.0,658.0,False
12011,113,,3.0,53.0,False
12011,114,,15.0,323.0,False
12011,1141,,13.0,292.0,False
12011,11411,,13.0,292.0,False
12011,114111,,5.0,,False
12011,114119,,7.0,,False
12011,1142,,,31.0,False
12011,11421,,,31.0,False
12011,115,,30.0,282.0,False
12011,1151,,5.0,113.0,False
12011,11511,,5.0,113.0,False
12011,1152,,24.0,140.0,False
12011,11521,,24.0,140.0,False
12011,115210,,24.0,,False
12011,1153,,,29.0,False
12011,11531,,,29.0,False
12011,21,,11.0,38.0,False
12011,212,,4.0,20.0,False
12011,2122,,,9.0,False
12011,2123,,3.0,9.0,False
12011,213,,7.0,18.0,False
12011,2131,,7.0,18.0,False
12011,21311,,7.0,18.0,False
12011,22,,51.0,134.0,False
12011,221,,51.0,134.0,False
12011,2211,,30.0,,False
12011,22111,,8.0,,False
12011,221114,,4.0,,False
12011,22112,,22.0,,False
12011,221122,,20.0,,False
12011,2212,,3.0,,False
12011,22121,,3.0,,False
12011,221210,,3.0,,False
12011,2213,,18.0,,False
12011,22131,,16.0,,False
12011,221310,,16.0,,False
12011,23,,5558.0,29638.0,False
12011,236,,1535.0,9764.0,False
12011,2361,,1212.0,8656.0,False
12011,23611,,1212.0,,False
12011,236115,,244.0,,False
12011,236116,,43.0,,False
12011,236117,,42.0,,False
12011,236118,,883.0,,False
12011,2362,,323.0,1108.0,False
12011,23621,,30.0,,False
12011,236210,,30.0,,False
12011,23622,,293.0,,False
12011,236220,,293.0,,False
12011,237,,177.0,349.0,False
12011,2371,,82.0,143.0,False
12011,23711,,41.0,,False
12011,237110,,41.0,,False
12011,23712,,7.0,,False
12011,237120,,7.0,,False
12011,23713,,34.0,,False
12011,237130,,34.0,,False
12011,2372,,22.0,34.0,False
12011,23721,,22.0,34.0,False
12011,237210,,22.0,,False
12011,2373,,29.0,40.0,False
12011,23731,,29.0,40.0,False
12011,237310,,29.0,,False
12011,2379,,44.0,132.0,False
12011,23799,,44.0,132.0,False
12011,237990,,44.0,,False
12011,238,,3846.0,19525.0,False
12011,2381,,557.0,1970.0,False
12011,23811,,89.0,,False
12011,238110,,89.0,,False
12011,23812,,22.0,,False
12011,238120,,22.0,,False
12011,23813,,40.0,,False
12011,238130,,40.0,,False
12011,23814,,61.0,,False
12011,238140,,61.0,,False
12011,23815,,70.0,,False
12011,238150,,70.0,,False
12011,23816,,199.0,,False
12011,238160,,199.0,,False
12011,23817,,23.0,,False
12011,238170,,23.0,,False
12011,23819,,53.0,,False
12011,238190,,53.0,,False
12011,2382,,1629.0,3892.0,False
12011,23821,,685.0,1704.0,False
12011,238210,,685.0,,False
12011,23822,,881.0,1898.0,False
12011,238220,,881.0,,False
12011,23829,,63.0,290.0,False
12011,238290,,63.0,,False
12011,2383,,1238.0,7611.0,False
12011,23831,,164.0,,False
12011,238310,,164.0,,False
12011,23832,,345.0,,False
12011,238320,,345.0,,False
12011,23833,,166.0,,False
12011,238330,,166.0,,False
12011,23834,,139.0,,False
12011,238340,,139.0,,False
12011,23835,,349.0,,False
12011,238350,,349.0,,False
12011,23839,,75.0,,False
12011,238390,,75.0,,False
12011,2389,,422.0,6052.0,False
12011,23891,,115.0,,False
12011,238910,,115.0,,False
12011,23899,,307.0,,False
12011,238990,,307.0,,False
12011,31-33,,1458.0,3900.0,False
12011,311,,137.0,709.0,False
12011,3111,,,22.0,False
12011,31111,,,22.0,False
12011,3112,,,5.0,False
12011,3113,,6.0,26.0,False
12011,31134,,5.0,,False
12011,311340,,5.0,,False
12011,3114,,10.0,37.0,False
12011,31141,,5.0,,False
12011,311412,,4.0,,False
12011,31142,,5.0,,False
12011,311421,,4.0,,False
12011,3115,,6.0,14.0,False
12011,31151,,3.0,,False
12011,31152,,3.0,,False
12011,311520,,3.0,,False
12011,3116,,4.0,6.0,False
12011,31161,,4.0,6.0,False
12011,311612,,3.0,,False
12011,3117,,3.0,38.0,False
12011,31171,,3.0,38.0,False
12011,311710,,3.0,,False
12011,3118,,78.0,397.0,False
12011,31181,,72.0,,False
12011,311811,,52.0,,False
12011,311812,,18.0,,False
12011,31182,,5.0,,False
12011,311824,,4.0,,False
12011,3119,,28.0,164.0,False
12011,31192,,9.0,,False
12011,311920,,9.0,,False
12011,31194,,4.0,,False
12011,311942,,3.0,,False
12011,31199,,13.0,,False
12011,311991,,9.0,,False
12011,311999,,4.0,,False
12011,312,,28.0,36.0,False
12011,3121,,26.0,,False
12011,31211,,6.0,,False
12011,312113,,3.0,,False
12011,31212,,15.0,,False
12011,312120,,15.0,,False
12011,31214,,4.0,,False
12011,312140,,4.0,,False
12011,313,,11.0,15.0,False
12011,3132,,4.0,,False
12011,3133,,5.0,,False
12011,31331,,3.0,,False
12011,313310,,3.0,,False
12011,314,,46.0,29.0,False
12011,3141,,11.0,,False
12011,31412,,10.0,,False
12011,314120,,10.0,,False
12011,3149,,35.0,,False
12011,31491,,16.0,,False
12011,314910,,16.0,,False
12011,31499,,19.0,,False
12011,314999,,18.0,,False
12011,315,,27.0,321.0,False
12011,3152,,17.0,,False
12011,31521,,6.0,,False
12011,315210,,6.0,,False
12011,31522,,3.0,,False
12011,315220,,3.0,,False
12011,31524,,5.0,,False
12011,315240,,5.0,,False
12011,31528,,3.0,,False
12011,315280,,3.0,,False
12011,3159,,9.0,,False
12011,31599,,9.0,,False
12011,315990,,9.0,,False
12011,316,,3.0,48.0,False
12011,3161,,,8.0,False
12011,31611,,,8.0,False
12011,3162,,,12.0,False
12011,31621,,,12.0,False
12011,3169,,,28.0,False
12011,31699,,,28.0,False
12011,321,,48.0,128.0,False
12011,3212,,3.0,,False
12011,32121,,3.0,,False
12011,3219,,45.0,,False
12011,32191,,16.0,,False
12011,321911,,9.0,,False
12011,321918,,7.0,,False
12011,32192,,6.0,,False
12011,321920,,6.0,,False
12011,32199,,23.0,,False
12011,321999,,21.0,,False
12011,322,,12.0,15.0,False
12011,3222,,12.0,,False
12011,32221,,7.0,,False
12011,322211,,3.0,,False
12011,322212,,4.0,,False
12011,323,,199.0,331.0,False
12011,3231,,199.0,331.0,False
12011,32311,,189.0,,False
12011,323111,,134.0,,False
12011,323113,,52.0,,False
12011,323117,,3.0,,False
12011,32312,,10.0,,False
12011,323120,,10.0,,False
12011,324,,10.0,15.0,False
12011,3241,,10.0,15.0,False
12011,32412,,8.0,,False
12011,324121,,6.0,,False
12011,325,,81.0,274.0,False
12011,3251,,5.0,12.0,False
12011,3252,,3.0,5.0,False
12011,32521,,3.0,,False
12011,3253,,3.0,21.0,False
12011,3254,,30.0,47.0,False
12011,32541,,30.0,47.0,False
12011,325411,,9.0,,False
12011,325412,,16.0,,False
12011,325413,,3.0,,False
12011,3255,,11.0,63.0,False
12011,32551,,9.0,,False
12011,325510,,9.0,,False
12011,3256,,22.0,97.0,False
12011,32561,,8.0,,False
12011,325611,,6.0,,False
12011,32562,,14.0,,False
12011,325620,,14.0,,False
12011,3259,,7.0,29.0,False
12011,32599,,5.0,,False
12011,325998,,4.0,,False
12011,326,,46.0,33.0,False
12011,3261,,42.0,,False
12011,32611,,9.0,,False
12011,326111,,3.0,,False
12011,326112,,4.0,,False
12011,32613,,3.0,,False
12011,326130,,3.0,,False
12011,32615,,5.0,,False
12011,326150,,5.0,,False
12011,32619,,19.0,,False
12011,326199,,18.0,,False
12011,3262,,4.0,,False
12011,327,,66.0,53.0,False
12011,3271,,,6.0,False
12011,3272,,22.0,26.0,False
12011,32721,,22.0,26.0,False
12011,327215,,20.0,,False
12011,3273,,23.0,12.0,False
12011,32732,,11.0,,False
12011,327320,,11.0,,False
12011,32733,,4.0,,False
12011,327331,,4.0,,False
12011,32739,,8.0,,False
12011,327390,,8.0,,False
12011,3279,,17.0,8.0,False
12011,32799,,17.0,,False
12011,327991,,14.0,,False
12011,331,,7.0,29.0,False
12011,3312,,5.0,,False
12011,33122,,4.0,,False
12011,332,,163.0,203.0,False
12011,3321,,5.0,,False
12011,33211,,5.0,,False
12011,3322,,6.0,,False
12011,33221,,6.0,,False
12011,332216,,5.0,,False
12011,3323,,62.0,,False
12011,33231,,26.0,,False
12011,332311,,3.0,,False
12011,332312,,21.0,,False
12011,33232,,36.0,,False
12011,332321,,8.0,,False
12011,332322,,13.0,,False
12011,332323,,15.0,,False
12011,3325,,6.0,,False
12011,33251,,6.0,,False
12011,332510,,6.0,,False
12011,3326,,3.0,,False
12011,33261,,3.0,,False
12011,3327,,41.0,,False
12011,33271,,35.0,,False
12011,332710,,35.0,,False
12011,33272,,6.0,,False
12011,332721,,4.0,,False
12011,3328,,14.0,,False
12011,33281,,14.0,,False
12011,332812,,7.0,,False
12011,332813,,6.0,,False
12011,3329,,24.0,,False
12011,33291,,4.0,,False
12011,33299,,20.0,,False
12011,332994,,5.0,,False
12011,332996,,4.0,,False
12011,332999,,11.0,,False
12011,333,,94.0,138.0,False
12011,3331,,5.0,,False
12011,33311,,4.0,,False
12011,333111,,4.0,,False
12011,3332,,17.0,,False
12011,33324,,17.0,,False
12011,333241,,3.0,,False
12011,333249,,12.0,,False
12011,3333,,13.0,,False
12011,33331,,13.0,,False
12011,333314,,4.0,,False
12011,333318,,9.0,,False
12011,3334,,20.0,,False
12011,33341,,20.0,,False
12011,333413,,6.0,,False
12011,333415,,12.0,,False
12011,3335,,8.0,,False
12011,33351,,8.0,,False
12011,333517,,4.0,,False
12011,3336,,4.0,,False
12011,33361,,4.0,,False
12011,3339,,27.0,,False
12011,33391,,4.0,,False
12011,333914,,3.0,,False
12011,33392,,9.0,,False
12011,333921,,3.0,,False
12011,333923,,5.0,,False
12011,33399,,14.0,,False
12011,333992,,4.0,,False
12011,333999,,7.0,,False
12011,334,,71.0,162.0,False
12011,3341,,4.0,,False
12011,33411,,4.0,,False
12011,3342,,12.0,,False
12011,33422,,10.0,,False
12011,334220,,10.0,,False
12011,3343,,5.0,,False
12011,33431,,5.0,,False
12011,334310,,5.0,,False
12011,3344,,15.0,,False
12011,33441,,15.0,,False
12011,334418,,9.0,,False
12011,3345,,33.0,,False
12011,33451,,33.0,,False
12011,334510,,7.0,,False
12011,334511,,7.0,,False
12011,334513,,6.0,,False
12011,334515,,5.0,,False
12011,334519,,4.0,,False
12011,335,,36.0,120.0,False
12011,3351,,8.0,,False
12011,33512,,8.0,,False
12011,335122,,7.0,,False
12011,3352,,3.0,,False
12011,33521,,3.0,,False
12011,335210,,3.0,,False
12011,3353,,7.0,,False
12011,33531,,7.0,,False
12011,3359,,18.0,,False
12011,33592,,5.0,,False
12011,335929,,3.0,,False
12011,33599,,10.0,,False
12011,335999,,9.0,,False
12011,336,,89.0,397.0,False
12011,3362,,3.0,,False
12011,33621,,3.0,,False
12011,3363,,20.0,,False
12011,33631,,4.0,,False
12011,336310,,4.0,,False
12011,33632,,4.0,,False
12011,336320,,4.0,,False
12011,33639,,7.0,,False
12011,336390,,7.0,,False
12011,3364,,24.0,,False
12011,33641,,24.0,,False
12011,336412,,11.0,,False
12011,336413,,12.0,,False
12011,3366,,39.0,,False
12011,33661,,39.0,,False
12011,336611,,12.0,,False
12011,336612,,27.0,,False
12011,3369,,3.0,,False
12011,33699,,3.0,,False
12011,336991,,3.0,,False
12011,337,,117.0,185.0,False
12011,3371,,82.0,,False
12011,33711,,58.0,,False
12011,337110,,58.0,,False
12011,33712,,24.0,,False
12011,337121,,5.0,,False
12011,337122,,11.0,,False
12011,337124,,3.0,,False
12011,337127,,4.0,,False
12011,3372,,24.0,,False
12011,33721,,24.0,,False
12011,337212,,16.0,,False
12011,337214,,3.0,,False
12011,337215,,4.0,,False
12011,3379,,11.0,,False
12011,33791,,3.0,,False
12011,337910,,3.0,,False
12011,33792,,8.0,,False
12011,337920,,8.0,,False
12011,339,,167.0,659.0,False
12011,3391,,76.0,135.0,False
12011,33911,,76.0,135.0,False
12011,339112,,9.0,,False
12011,339113,,8.0,,False
12011,339114,,5.0,,False
12011,339115,,5.0,,False
12011,339116,,49.0,,False
12011,3399,,91.0,524.0,False
12011,33991,,12.0,,False
12011,339910,,12.0,,False
12011,33992,,10.0,,False
12011,339920,,10.0,,False
12011,33995,,41.0,,False
12011,339950,,41.0,,False
12011,33999,,26.0,,False
12011,339991,,3.0,,False
12011,339999,,20.0,,False
12011,42,,4361.0,7492.0,False
12011,423,,2575.0,3839.0,False
12011,4231,,215.0,376.0,False
12011,42311,,53.0,,False
12011,423110,,53.0,,False
12011,42312,,124.0,,False
12011,423120,,124.0,,False
12011,42313,,25.0,,False
12011,423130,,25.0,,False
12011,42314,,13.0,,False
12011,423140,,13.0,,False
12011,4232,,155.0,173.0,False
12011,42321,,61.0,,False
12011,423210,,61.0,,False
12011,42322,,94.0,,False
12011,423220,,94.0,,False
12011,4233,,147.0,102.0,False
12011,42331,,53.0,,False
12011,423310,,53.0,,False
12011,42332,,25.0,,False
12011,423320,,25.0,,False
12011,42333,,24.0,,False
12011,423330,,24.0,,False
12011,42339,,45.0,,False
12011,423390,,45.0,,False
12011,4234,,403.0,262.0,False
12011,42341,,9.0,,False
12011,423410,,9.0,,False
12011,42342,,47.0,,False
12011,423420,,47.0,,False
12011,42343,,85.0,,False
12011,423430,,85.0,,False
12011,42344,,43.0,,False
12011,423440,,43.0,,False
12011,42345,,176.0,,False
12011,423450,,176.0,,False
12011,42346,,19.0,,False
12011,423460,,19.0,,False
12011,42349,,24.0,,False
12011,423490,,24.0,,False
12011,4235,,63.0,23.0,False
12011,42351,,61.0,,False
12011,423510,,61.0,,False
12011,4236,,371.0,254.0,False
12011,42361,,165.0,,False
12011,423610,,165.0,,False
12011,42362,,39.0,,False
12011,423620,,39.0,,False
12011,42369,,167.0,,False
12011,423690,,167.0,,False
12011,4237,,176.0,62.0,False
12011,42371,,71.0,,False
12011,423710,,71.0,,False
12011,42372,,42.0,,False
12011,423720,,42.0,,False
12011,42373,,46.0,,False
12011,423730,,46.0,,False
12011,42374,,17.0,,False
12011,423740,,17.0,,False
12011,4238,,566.0,362.0,False
12011,42381,,34.0,,False
12011,423810,,34.0,,False
12011,42382,,12.0,,False
12011,423820,,12.0,,False
12011,42383,,234.0,,False
12011,423830,,234.0,,False
12011,42384,,55.0,,False
12011,423840,,55.0,,False
12011,42385,,70.0,,False
12011,423850,,70.0,,False
12011,42386,,161.0,,False
12011,423860,,161.0,,False
12011,4239,,479.0,2225.0,False
12011,42391,,106.0,151.0,False
12011,423910,,106.0,,False
12011,42392,,26.0,117.0,False
12011,423920,,26.0,,False
12011,42393,,32.0,56.0,False
12011,423930,,32.0,,False
12011,42394,,106.0,282.0,False
12011,423940,,106.0,,False
12011,42399,,209.0,1619.0,False
12011,423990,,209.0,,False
12011,424,,1267.0,2044.0,False
12011,4241,,75.0,51.0,False
12011,42411,,9.0,,False
12011,424110,,9.0,,False
12011,42412,,23.0,,False
12011,424120,,23.0,,False
12011,42413,,43.0,,False
12011,424130,,43.0,,False
12011,4242,,151.0,65.0,False
12011,42421,,151.0,65.0,False
12011,424210,,151.0,,False
12011,4243,,151.0,320.0,False
12011,42431,,24.0,,False
12011,424310,,24.0,,False
12011,42432,,44.0,,False
12011,424320,,44.0,,False
12011,42433,,73.0,,False
12011,424330,,73.0,,False
12011,42434,,10.0,,False
12011,424340,,10.0,,False
12011,4244,,365.0,368.0,False
12011,42441,,31.0,,False
12011,424410,,31.0,,False
12011,42442,,40.0,,False
12011,424420,,40.0,,False
12011,42443,,13.0,,False
12011,424430,,13.0,,False
12011,42444,,4.0,,False
12011,424440,,4.0,,False
12011,42445,,24.0,,False
12011,424450,,24.0,,False
12011,42446,,29.0,,False
12011,424460,,29.0,,False
12011,42447,,20.0,,False
12011,424470,,20.0,,False
12011,42448,,69.0,,False
12011,424480,,69.0,,False
12011,42449,,135.0,,False
12011,424490,,135.0,,False
12011,4245,,11.0,49.0,False
12011,42451,,6.0,,False
12011,424510,,6.0,,False
12011,42459,,5.0,,False
12011,424590,,5.0,,False
12011,4246,,100.0,49.0,False
12011,42461,,22.0,,False
12011,424610,,22.0,,False
12011,42469,,78.0,,False
12011,424690,,78.0,,False
12011,4247,,31.0,14.0,False
12011,42471,,17.0,,False
12011,424710,,17.0,,False
12011,42472,,14.0,,False
12011,424720,,14.0,,False
12011,4248,,56.0,83.0,False
12011,42481,,9.0,,False
12011,424810,,9.0,,False
12011,42482,,47.0,,False
12011,424820,,47.0,,False
12011,4249,,327.0,1045.0,False
12011,42491,,17.0,15.0,False
12011,424910,,17.0,,False
12011,42492,,13.0,43.0,False
12011,424920,,13.0,,False
12011,42493,,49.0,117.0,False
12011,424930,,49.0,,False
12011,42494,,31.0,54.0,False
12011,424940,,31.0,,False
12011,42495,,27.0,46.0,False
12011,424950,,27.0,,False
12011,42499,,190.0,770.0,False
12011,424990,,190.0,,False
12011,425,,519.0,1609.0,False
12011,4251,,519.0,1609.0,False
12011,42511,,5.0,,False
12011,425110,,5.0,,False
12011,42512,,514.0,1609.0,False
12011,425120,,514.0,,False
12011,44-45,Retail Trade,7236.0,21622.0,True
12011,441,,962.0,3283.0,False
12011,4411,,342.0,1953.0,False
12011,44111,,112.0,,False
12011,441110,,112.0,,False
12011,44112,,230.0,1953.0,False
12011,441120,,230.0,,False
12011,4412,,266.0,454.0,False
12011,44121,,10.0,61.0,False
12011,441210,,10.0,,False
12011,44122,,256.0,393.0,False
12011,441222,,207.0,242.0,False
12011,441227,,,151.0,False
12011,441228,,49.0,,False
12011,4413,,354.0,876.0,False
12011,44131,,213.0,,False
12011,441310,,213.0,,False
12011,44132,,141.0,,False
12011,441320,,141.0,,False
12011,442,,306.0,,False
12011,4421,,159.0,,False
12011,44211,,159.0,,False
12011,442110,,159.0,,False
12011,4422,,147.0,,False
12011,44221,,52.0,,False
12011,442210,,52.0,,False
12011,44229,,95.0,,False
12011,442291,,30.0,,False
12011,442299,,65.0,,False
12011,443,,143.0,,False
12011,4431,,143.0,,False
12011,44314,,143.0,,False
12011,443141,,23.0,,False
12011,443142,,120.0,,False
12011,444,,364.0,631.0,False
12011,4441,,316.0,407.0,False
12011,44411,,31.0,41.0,False
12011,444110,,31.0,,False
12011,44412,,59.0,54.0,False
12011,444120,,59.0,,False
12011,44413,,50.0,,False
12011,444130,,50.0,,False
12011,44414,,,52.0,False
12011,44418,,,260.0,False
12011,44419,,176.0,,False
12011,444190,,176.0,,False
12011,4442,,48.0,224.0,False
12011,44421,,10.0,,False
12011,444210,,10.0,,False
12011,44422,,38.0,,False
12011,444220,,38.0,,False
12011,445,,1077.0,2108.0,False
12011,4451,,777.0,766.0,False
12011,44511,,386.0,,False
12011,445110,,386.0,,False
12011,44512,,391.0,,False
12011,445120,,391.0,,False
12011,44513,,,300.0,False
12011,445132,,,247.0,False
12011,4452,,152.0,1225.0,False
12011,44521,,28.0,,False
12011,445210,,28.0,,False
12011,44522,,10.0,,False
12011,445220,,10.0,,False
12011,44523,,26.0,133.0,False
12011,445230,,26.0,,False
12011,44524,,,53.0,False
12011,44525,,,29.0,False
12011,44529,,88.0,1010.0,False
12011,445291,,18.0,,False
12011,445292,,21.0,,False
12011,445299,,49.0,,False
12011,4453,,148.0,117.0,False
12011,44531,,148.0,,False
12011,445310,,148.0,,False
12011,44532,,,117.0,False
12011,446,Retail Trade,733.0,,True
12011,4461,Retail Trade,733.0,,True
12011,44611,Retail Trade,259.0,,True
12011,446110,Retail Trade,259.0,,True
12011,44612,Retail Trade,212.0,,True
12011,446120,Retail Trade,212.0,,True
12011,44613,Retail Trade,128.0,,True
12011,446130,Retail Trade,128.0,,True
12011,44619,Retail Trade,134.0,,True
12011,446191,Retail Trade,70.0,,True
12011,446199,Retail Trade,64.0,,True
12011,447,Retail Trade,412.0,,True
12011,4471,Retail Trade,412.0,,True
12011,44711,Retail Trade,364.0,,True
12011,447110,Retail Trade,364.0,,True
12011,44719,Retail Trade,48.0,,True
12011,447190,Retail Trade,48.0,,True
12011,448,Retail Trade,943.0,,True
12011,4481,Retail Trade,625.0,,True
12011,44811,Retail Trade,46.0,,True
12011,448110,Retail Trade,46.0,,True
12011,44812,Retail Trade,160.0,,True
12011,448120,Retail Trade,160.0,,True
12011,44813,Retail Trade,26.0,,True
12011,448130,Retail Trade,26.0,,True
12011,44814,Retail Trade,234.0,,True
12011,448140,Retail Trade,234.0,,True
12011,44815,Retail Trade,62.0,,True
12011,448150,Retail Trade,62.0,,True
12011,44819,Retail Trade,97.0,,True
12011,448190,Retail Trade,97.0,,True
12011,4482,Retail Trade,116.0,,True
12011,44821,Retail Trade,116.0,,True
12011,448210,Retail Trade,116.0,,True
12011,4483,Retail Trade,202.0,,True
12011,44831,Retail Trade,191.0,,True
12011,448310,Retail Trade,191.0,,True
12011,44832,Retail Trade,11.0,,True
12011,448320,Retail Trade,11.0,,True
12011,449,,,1235.0,False
12011,4491,,,631.0,False
12011,44911,,,187.0,False
12011,44912,,,444.0,False
12011,4492,,,604.0,False
12011,44921,,,604.0,False
12011,451,,247.0,,False
12011,4511,,218.0,,False
12011,45111,,133.0,,False
12011,451110,,133.0,,False
12011,45112,,48.0,,False
12011,451120,,48.0,,False
12011,45113,,21.0,,False
12011,451130,,21.0,,False
12011,45114,,16.0,,False
12011,451140,,16.0,,False
12011,4512,,29.0,,False
12011,45121,,29.0,,False
12011,451211,,26.0,,False
12011,451212,,3.0,,False
12011,452,,246.0,,False
12011,4522,,13.0,,False
12011,45221,,13.0,,False
12011,452210,,13.0,,False
12011,4523,,233.0,,False
12011,45231,,233.0,,False
12011,452311,,42.0,,False
12011,452319,,191.0,,False
12011,453,,725.0,,False
12011,4531,,40.0,,False
12011,45311,,40.0,,False
12011,453110,,40.0,,False
12011,4532,,126.0,,False
12011,45321,,32.0,,False
12011,453210,,32.0,,False
12011,45322,,94.0,,False
12011,453220,,94.0,,False
12011,4533,,86.0,,False
12011,45331,,86.0,,False
12011,453310,,86.0,,False
12011,4539,,473.0,,False
12011,45391,,87.0,,False
12011,453910,,87.0,,False
12011,45392,,39.0,,False
12011,453920,,39.0,,False
12011,45393,,4.0,,False
12011,453930,,4.0,,False
12011,45399,,343.0,,False
12011,453991,,143.0,,False
12011,453998,,200.0,,False
12011,454,,1078.0,,False
12011,4541,,826.0,,False
12011,45411,,826.0,,False
12011,454110,,826.0,,False
12011,4542,,27.0,,False
12011,45421,,27.0,,False
12011,454210,,27.0,,False
12011,4543,,225.0,,False
12011,45431,,8.0,,False
12011,454310,,8.0,,False
12011,45439,,217.0,,False
12011,454390,,217.0,,False
12011,455,,,1909.0,False
12011,456,,,3554.0,False
12011,4561,,,3554.0,False
12011,45611,,,153.0,False
12011,45612,,,1803.0,False
12011,45613,,,51.0,False
12011,45619,,,1547.0,False
12011,457,,,130.0,False
12011,4571,,,114.0,False
12011,4572,,,16.0,False
12011,45721,,,16.0,False
12011,458,,,3720.0,False
12011,4581,,,2953.0,False
12011,45811,,,2953.0,False
12011,4582,,,131.0,False
12011,45821,,,131.0,False
12011,4583,,,636.0,False
12011,45831,,,606.0,False
12011,45832,,,30.0,False
12011,459,,,5052.0,False
12011,4591,,,561.0,False
12011,45911,,,147.0,False
12011,45912,,,188.0,False
12011,45913,,,133.0,False
12011,45914,,,93.0,False
12011,4592,,,63.0,False
12011,45921,,,63.0,False
12011,4593,,,223.0,False
12011,45931,,,223.0,False
12011,4594,,,712.0,False
12011,45941,,,53.0,False
12011,45942,,,659.0,False
12011,4595,,,587.0,False
12011,45951,,,587.0,False
12011,4599,,,2906.0,False
12011,45991,,,102.0,False
12011,45992,,,151.0,False
12011,45993,,,8.0,False
12011,45999,,,2645.0,False
12011,48-49,Transportation/Warehousing,2219.0,47439.0,True
12011,481,,121.0,643.0,False
12011,4811,,30.0,,False
12011,48111,,30.0,,False
12011,481111,,25.0,,False
12011,481112,,5.0,,False
12011,4812,,91.0,,False
12011,48121,,91.0,,False
12011,481211,,66.0,,False
12011,481212,,8.0,,False
12011,481219,,17.0,,False
12011,483,,101.0,420.0,False
12011,4831,,79.0,,False
12011,48311,,79.0,,False
12011,483111,,21.0,,False
12011,483112,,10.0,,False
12011,483113,,21.0,,False
12011,483114,,27.0,,False
12011,4832,,22.0,,False
12011,48321,,22.0,,False
12011,483211,,3.0,,False
12011,483212,,19.0,,False
12011,484,Transportation/Warehousing,873.0,9739.0,True
12011,4841,Transportation/Warehousing,622.0,8724.0,True
12011,48411,Transportation/Warehousing,237.0,2580.0,True
12011,484110,Transportation/Warehousing,237.0,,True
12011,48412,Transportation/Warehousing,385.0,6144.0,True
12011,484121,Transportation/Warehousing,334.0,,True
12011,484122,Transportation/Warehousing,51.0,,True
12011,4842,Transportation/Warehousing,251.0,1015.0,True
12011,48421,Transportation/Warehousing,116.0,,True
12011,484210,Transportation/Warehousing,116.0,,True
12011,48422,Transportation/Warehousing,87.0,,True
12011,484220,Transportation/Warehousing,87.0,,True
12011,48423,Transportation/Warehousing,48.0,,True
12011,484230,Transportation/Warehousing,48.0,,True
12011,485,Transportation/Warehousing,151.0,22462.0,True
12011,4851,Transportation/Warehousing,6.0,56.0,True
12011,48511,Transportation/Warehousing,6.0,56.0,True
12011,485113,Transportation/Warehousing,5.0,,True
12011,4852,Transportation/Warehousing,,52.0,True
12011,48521,Transportation/Warehousing,,52.0,True
12011,4853,Transportation/Warehousing,70.0,20069.0,True
12011,48531,Transportation/Warehousing,14.0,,True
12011,485310,Transportation/Warehousing,14.0,,True
12011,48532,Transportation/Warehousing,56.0,,True
12011,485320,Transportation/Warehousing,56.0,,True
12011,4854,Transportation/Warehousing,12.0,96.0,True
12011,48541,Transportation/Warehousing,12.0,96.0,True
12011,485410,Transportation/Warehousing,12.0,,True
12011,4855,Transportation/Warehousing,6.0,61.0,True
12011,48551,Transportation/Warehousing,6.0,61.0,True
12011,485510,Transportation/Warehousing,6.0,,True
12011,4859,Transportation/Warehousing,55.0,2128.0,True
12011,48599,Transportation/Warehousing,55.0,2128.0,True
12011,485991,Transportation/Warehousing,13.0,,True
12011,485999,Transportation/Warehousing,42.0,,True
12011,486,,5.0,11.0,False
12011,4862,,3.0,,False
12011,48621,,3.0,,False
12011,486210,,3.0,,False
12011,487,,79.0,178.0,False
12011,4871,,6.0,,False
12011,48711,,6.0,,False
12011,487110,,6.0,,False
12011,4872,,70.0,,False
12011,48721,,70.0,,False
12011,487210,,70.0,,False
12011,4879,,3.0,,False
12011,48799,,3.0,,False
12011,487990,,3.0,,False
12011,488,,615.0,2715.0,False
12011,4881,,145.0,,False
12011,48811,,29.0,,False
12011,488111,,3.0,,False
12011,488119,,26.0,,False
12011,48819,,116.0,,False
12011,488190,,116.0,,False
12011,4882,,3.0,,False
12011,48821,,3.0,,False
12011,488210,,3.0,,False
12011,4883,,122.0,,False
12011,48831,,9.0,,False
12011,488310,,9.0,,False
12011,48832,,12.0,,False
12011,488320,,12.0,,False
12011,48833,,48.0,,False
12011,488330,,48.0,,False
12011,48839,,53.0,,False
12011,488390,,53.0,,False
12011,4884,,84.0,,False
12011,48841,,55.0,,False
12011,488410,,55.0,,False
12011,48849,,29.0,,False
12011,488490,,29.0,,False
12011,4885,,220.0,,False
12011,48851,,220.0,,False
12011,488510,,220.0,,False
12011,4889,,41.0,,False
12011,48899,,41.0,,False
12011,488991,,24.0,,False
12011,488999,,17.0,,False
12011,492,Transportation/Warehousing,150.0,10763.0,True
12011,4921,Transportation/Warehousing,92.0,,True
12011,49211,Transportation/Warehousing,92.0,,True
12011,492110,Transportation/Warehousing,92.0,,True
12011,4922,Transportation/Warehousing,58.0,,True
12011,49221,Transportation/Warehousing,58.0,,True
12011,492210,Transportation/Warehousing,58.0,,True
12011,493,Transportation/Warehousing,124.0,508.0,True
