NAME,NAICS_CODE,ESTAB,LFO,EMPSZES,state,county,county_fips,sector_flag
"Kings County, New York",237310,6,001,001,36,047,36047,
"Kings County, New York",2379,8,001,001,36,047,36047,
"Kings County, New York",23799,8,001,001,36,047,36047,
"Kings County, New York",237990,8,001,001,36,047,36047,
"Kings County, New York",238140,80,001,001,36,047,36047,
"Kings County, New York",238,2671,001,001,36,047,36047,
"Kings County, New York",2381,413,001,001,36,047,36047,
"Kings County, New York",23811,46,001,001,36,047,36047,
"Kings County, New York",238110,46,001,001,36,047,36047,
"Kings County, New York",23812,41,001,001,36,047,36047,
"Kings County, New York",238120,41,001,001,36,047,36047,
"Kings County, New York",23813,41,001,001,36,047,36047,
"Kings County, New York",238130,41,001,001,36,047,36047,
"Kings County, New York",23814,80,001,001,36,047,36047,
"Kings County, New York",23815,87,001,001,36,047,36047,
"Kings County, New York",238220,784,001,001,36,047,36047,
"Kings County, New York",238150,87,001,001,36,047,36047,
"Kings County, New York",23816,67,001,001,36,047,36047,
"Kings County, New York",238160,67,001,001,36,047,36047,
"Kings County, New York",23817,9,001,001,36,047,36047,
"Kings County, New York",238170,9,001,001,36,047,36047,
"Kings County, New York",23819,42,001,001,36,047,36047,
"Kings County, New York",238190,42,001,001,36,047,36047,
"Kings County, New York",2382,1446,001,001,36,047,36047,
"Kings County, New York",23821,593,001,001,36,047,36047,
"Kings County, New York",238210,593,001,001,36,047,36047,
"Kings County, New York",23822,784,001,001,36,047,36047,
"Kings County, New York",23829,69,001,001,36,047,36047,
"Kings County, New York",238290,69,001,001,36,047,36047,
"Kings County, New York",23832,184,001,001,36,047,36047,
"Kings County, New York",2383,646,001,001,36,047,36047,
"Kings County, New York",23831,70,001,001,36,047,36047,
"Kings County, New York",238310,70,001,001,36,047,36047,
"Kings County, New York",238320,184,001,001,36,047,36047,
"Kings County, New York",23833,57,001,001,36,047,36047,
"Kings County, New York",23835,205,001,001,36,047,36047,
"Kings County, New York",238330,57,001,001,36,047,36047,
"Kings County, New York",23834,76,001,001,36,047,36047,
"Kings County, New York",238340,76,001,001,36,047,36047,
"Kings County, New York",238350,205,001,001,36,047,36047,
"Kings County, New York",23899,117,001,001,36,047,36047,
"Kings County, New York",23839,54,001,001,36,047,36047,
"Kings County, New York",238390,54,001,001,36,047,36047,
"Kings County, New York",2389,166,001,001,36,047,36047,
"Kings County, New York",23891,49,001,001,36,047,36047,
"Kings County, New York",238910,49,001,001,36,047,36047,
"Kings County, New York",311340,3,001,001,36,047,36047,
"Kings County, New York",238990,117,001,001,36,047,36047,
"Kings County, New York",31-33,1427,001,001,36,047,36047,
"Kings County, New York",311,350,001,001,36,047,36047,
"Kings County, New York",3113,12,001,001,36,047,36047,
"Kings County, New York",31134,3,001,001,36,047,36047,
"Kings County, New York",31135,9,001,001,36,047,36047,
"Kings County, New York",311351,3,001,001,36,047,36047,
"Kings County, New York",311352,6,001,001,36,047,36047,
"Kings County, New York",3114,16,001,001,36,047,36047,
"Kings County, New York",31141,5,001,001,36,047,36047,
"Kings County, New York",311412,4,001,001,36,047,36047,
"Kings County, New York",31151,8,001,001,36,047,36047,
"Kings County, New York",31142,11,001,001,36,047,36047,
"Kings County, New York",311421,9,001,001,36,047,36047,
"Kings County, New York",3115,15,001,001,36,047,36047,
"Kings County, New York",311513,4,001,001,36,047,36047,
"Kings County, New York",31152,7,001,001,36,047,36047,
"Kings County, New York",311611,3,001,001,36,047,36047,
"Kings County, New York",311520,7,001,001,36,047,36047,
"Kings County, New York",3116,16,001,001,36,047,36047,
"Kings County, New York",31161,16,001,001,36,047,36047,
"Kings County, New York",311612,9,001,001,36,047,36047,
"Kings County, New York",311615,4,001,001,36,047,36047,
"Kings County, New York",3117,3,001,001,36,047,36047,
"Kings County, New York",31171,3,001,001,36,047,36047,
"Kings County, New York",311710,3,001,001,36,047,36047,
"Kings County, New York",3118,239,001,001,36,047,36047,
"Kings County, New York",31181,225,001,001,36,047,36047,
"Kings County, New York",311811,175,001,001,36,047,36047,
"Kings County, New York",311821,5,001,001,36,047,36047,
"Kings County, New York",311812,47,001,001,36,047,36047,
"Kings County, New York",311813,3,001,001,36,047,36047,
"Kings County, New York",31182,13,001,001,36,047,36047,
"Kings County, New York",311919,3,001,001,36,047,36047,
"Kings County, New York",311824,8,001,001,36,047,36047,
"Kings County, New York",3119,49,001,001,36,047,36047,
"Kings County, New York",31191,4,001,001,36,047,36047,
"Kings County, New York",31192,12,001,001,36,047,36047,
"Kings County, New York",311920,12,001,001,36,047,36047,
"Kings County, New York",31194,9,001,001,36,047,36047,
"Kings County, New York",311941,3,001,001,36,047,36047,
"Kings County, New York",311999,9,001,001,36,047,36047,
"Kings County, New York",311942,6,001,001,36,047,36047,
"Kings County, New York",31199,23,001,001,36,047,36047,
"Kings County, New York",311991,14,001,001,36,047,36047,
"Kings County, New York",312,40,001,001,36,047,36047,
"Kings County, New York",3121,40,001,001,36,047,36047,
"Kings County, New York",31211,6,001,001,36,047,36047,
"Kings County, New York",312111,5,001,001,36,047,36047,
"Kings County, New York",31212,14,001,001,36,047,36047,
"Kings County, New York",312120,14,001,001,36,047,36047,
"Kings County, New York",31213,6,001,001,36,047,36047,
"Kings County, New York",313,7,001,001,36,047,36047,
"Kings County, New York",312130,6,001,001,36,047,36047,
"Kings County, New York",31214,14,001,001,36,047,36047,
"Kings County, New York",312140,14,001,001,36,047,36047,
"Kings County, New York",3132,4,001,001,36,047,36047,
"Kings County, New York",3133,3,001,001,36,047,36047,
"Kings County, New York",31331,3,001,001,36,047,36047,
"Kings County, New York",313310,3,001,001,36,047,36047,
"Kings County, New York",314,21,001,001,36,047,36047,
"Kings County, New York",3141,10,001,001,36,047,36047,
"Kings County, New York",31412,10,001,001,36,047,36047,
"Kings County, New York",314120,10,001,001,36,047,36047,
"Kings County, New York",3149,11,001,001,36,047,36047,
"Kings County, New York",31491,5,001,001,36,047,36047,
"Kings County, New York",314910,5,001,001,36,047,36047,
"Kings County, New York",31499,6,001,001,36,047,36047,
"Kings County, New York",314999,6,001,001,36,047,36047,
"Kings County, New York",315,123,001,001,36,047,36047,
"Kings County, New York",3152,105,001,001,36,047,36047,
"Kings County, New York",3151,3,001,001,36,047,36047,
"Kings County, New York",31519,3,001,001,36,047,36047,
"Kings County, New York",315190,3,001,001,36,047,36047,
"Kings County, New York",31521,72,001,001,36,047,36047,
"Kings County, New York",315210,72,001,001,36,047,36047,
"Kings County, New York",31522,5,001,001,36,047,36047,
"Kings County, New York",31528,5,001,001,36,047,36047,
"Kings County, New York",315220,5,001,001,36,047,36047,
"Kings County, New York",31524,23,001,001,36,047,36047,
"Kings County, New York",315240,23,001,001,36,047,36047,
"Kings County, New York",315990,15,001,001,36,047,36047,
"Kings County, New York",315280,5,001,001,36,047,36047,
"Kings County, New York",3159,15,001,001,36,047,36047,
"Kings County, New York",31599,15,001,001,36,047,36047,
"Kings County, New York",316210,4,001,001,36,047,36047,
"Kings County, New York",316,11,001,001,36,047,36047,
"Kings County, New York",3162,4,001,001,36,047,36047,
"Kings County, New York",31621,4,001,001,36,047,36047,
"Kings County, New York",3169,6,001,001,36,047,36047,
"Kings County, New York",31699,6,001,001,36,047,36047,
"Kings County, New York",316992,3,001,001,36,047,36047,
"Kings County, New York",316998,3,001,001,36,047,36047,
"Kings County, New York",321,40,001,001,36,047,36047,
"Kings County, New York",3219,38,001,001,36,047,36047,
"Kings County, New York",32192,6,001,001,36,047,36047,
"Kings County, New York",32191,22,001,001,36,047,36047,
"Kings County, New York",321911,3,001,001,36,047,36047,
"Kings County, New York",321918,18,001,001,36,047,36047,
"Kings County, New York",321920,6,001,001,36,047,36047,
"Kings County, New York",3222,11,001,001,36,047,36047,
"Kings County, New York",32199,10,001,001,36,047,36047,
"Kings County, New York",321999,9,001,001,36,047,36047,
"Kings County, New York",322,12,001,001,36,047,36047,
"Kings County, New York",32221,3,001,001,36,047,36047,
"Kings County, New York",32222,3,001,001,36,047,36047,
"Kings County, New York",322220,3,001,001,36,047,36047,
"Kings County, New York",32229,3,001,001,36,047,36047,
"Kings County, New York",322299,3,001,001,36,047,36047,
"Kings County, New York",323,156,001,001,36,047,36047,
"Kings County, New York",323113,21,001,001,36,047,36047,
"Kings County, New York",3231,156,001,001,36,047,36047,
"Kings County, New York",32311,141,001,001,36,047,36047,
"Kings County, New York",323111,115,001,001,36,047,36047,
"Kings County, New York",323117,5,001,001,36,047,36047,
"Kings County, New York",32312,15,001,001,36,047,36047,
"Kings County, New York",323120,15,001,001,36,047,36047,
"Kings County, New York",325,30,001,001,36,047,36047,
"Kings County, New York",3251,5,001,001,36,047,36047,
"Kings County, New York",3255,5,001,001,36,047,36047,
"Kings County, New York",32561,5,001,001,36,047,36047,
"Kings County, New York",32551,3,001,001,36,047,36047,
"Kings County, New York",325510,3,001,001,36,047,36047,
"Kings County, New York",3256,10,001,001,36,047,36047,
"Kings County, New York",325611,4,001,001,36,047,36047,
"Kings County, New York",32562,5,001,001,36,047,36047,
"Kings County, New York",325620,5,001,001,36,047,36047,
"Kings County, New York",3259,5,001,001,36,047,36047,
"Kings County, New York",32599,4,001,001,36,047,36047,
"Kings County, New York",325992,4,001,001,36,047,36047,
"Kings County, New York",326,36,001,001,36,047,36047,
"Kings County, New York",32619,15,001,001,36,047,36047,
"Kings County, New York",3261,35,001,001,36,047,36047,
"Kings County, New York",32611,19,001,001,36,047,36047,
"Kings County, New York",326111,10,001,001,36,047,36047,
"Kings County, New York",326112,6,001,001,36,047,36047,
"Kings County, New York",326113,3,001,001,36,047,36047,
"Kings County, New York",326199,14,001,001,36,047,36047,
"Kings County, New York",327110,6,001,001,36,047,36047,
"Kings County, New York",327,48,001,001,36,047,36047,
"Kings County, New York",3271,7,001,001,36,047,36047,
"Kings County, New York",32711,6,001,001,36,047,36047,
"Kings County, New York",3272,11,001,001,36,047,36047,
"Kings County, New York",32721,11,001,001,36,047,36047,
"Kings County, New York",327215,10,001,001,36,047,36047,
"Kings County, New York",3279,15,001,001,36,047,36047,
"Kings County, New York",3273,15,001,001,36,047,36047,
"Kings County, New York",32732,11,001,001,36,047,36047,
"Kings County, New York",327320,11,001,001,36,047,36047,
"Kings County, New York",32799,15,001,001,36,047,36047,
"Kings County, New York",327991,15,001,001,36,047,36047,
"Kings County, New York",3323,79,001,001,36,047,36047,
"Kings County, New York",331,7,001,001,36,047,36047,
"Kings County, New York",332,141,001,001,36,047,36047,
"Kings County, New York",3321,6,001,001,36,047,36047,
"Kings County, New York",33211,6,001,001,36,047,36047,
"Kings County, New York",332119,5,001,001,36,047,36047,
"Kings County, New York",33231,9,001,001,36,047,36047,
"Kings County, New York",332312,5,001,001,36,047,36047,
"Kings County, New York",332313,3,001,001,36,047,36047,
"Kings County, New York",33232,70,001,001,36,047,36047,
"Kings County, New York",332321,6,001,001,36,047,36047,
"Kings County, New York",332322,16,001,001,36,047,36047,
"Kings County, New York",332323,48,001,001,36,047,36047,
"Kings County, New York",332710,12,001,001,36,047,36047,
"Kings County, New York",3324,3,001,001,36,047,36047,
"Kings County, New York",3327,18,001,001,36,047,36047,
"Kings County, New York",33271,12,001,001,36,047,36047,
"Kings County, New York",33281,14,001,001,36,047,36047,
"Kings County, New York",33272,6,001,001,36,047,36047,
"Kings County, New York",332721,6,001,001,36,047,36047,
"Kings County, New York",3328,14,001,001,36,047,36047,
"Kings County, New York",332812,10,001,001,36,047,36047,
"Kings County, New York",332813,3,001,001,36,047,36047,
"Kings County, New York",3329,16,001,001,36,047,36047,
"Kings County, New York",33291,3,001,001,36,047,36047,
"Kings County, New York",333,21,001,001,36,047,36047,
"Kings County, New York",33299,13,001,001,36,047,36047,
"Kings County, New York",332996,3,001,001,36,047,36047,
"Kings County, New York",332999,10,001,001,36,047,36047,
"Kings County, New York",3332,3,001,001,36,047,36047,
"Kings County, New York",33324,3,001,001,36,047,36047,
"Kings County, New York",3333,4,001,001,36,047,36047,
"Kings County, New York",33331,4,001,001,36,047,36047,
"Kings County, New York",3334,3,001,001,36,047,36047,
"Kings County, New York",33341,3,001,001,36,047,36047,
"Kings County, New York",3335,4,001,001,36,047,36047,
"Kings County, New York",33351,4,001,001,36,047,36047,
"Kings County, New York",3339,7,001,001,36,047,36047,
"Kings County, New York",33399,4,001,001,36,047,36047,
"Kings County, New York",334,25,001,001,36,047,36047,
"Kings County, New York",3345,10,001,001,36,047,36047,
"Kings County, New York",3343,6,001,001,36,047,36047,
"Kings County, New York",33431,6,001,001,36,047,36047,
"Kings County, New York",334310,6,001,001,36,047,36047,
"Kings County, New York",3344,4,001,001,36,047,36047,
"Kings County, New York",33441,4,001,001,36,047,36047,
"Kings County, New York",33461,3,001,001,36,047,36047,
"Kings County, New York",33451,10,001,001,36,047,36047,
"Kings County, New York",334516,4,001,001,36,047,36047,
"Kings County, New York",3346,3,001,001,36,047,36047,
"Kings County, New York",334614,3,001,001,36,047,36047,
"Kings County, New York",335,14,001,001,36,047,36047,
"Kings County, New York",3351,8,001,001,36,047,36047,
"Kings County, New York",33512,8,001,001,36,047,36047,
"Kings County, New York",335121,4,001,001,36,047,36047,
"Kings County, New York",335122,4,001,001,36,047,36047,
"Kings County, New York",3359,5,001,001,36,047,36047,
"Kings County, New York",33699,3,001,001,36,047,36047,
"Kings County, New York",336,8,001,001,36,047,36047,
"Kings County, New York",3363,3,001,001,36,047,36047,
"Kings County, New York",3369,3,001,001,36,047,36047,
"Kings County, New York",336991,3,001,001,36,047,36047,
"Kings County, New York",337,167,001,001,36,047,36047,
"Kings County, New York",33712,72,001,001,36,047,36047,
"Kings County, New York",3371,112,001,001,36,047,36047,
"Kings County, New York",33711,40,001,001,36,047,36047,
"Kings County, New York",337110,40,001,001,36,047,36047,
"Kings County, New York",337121,6,001,001,36,047,36047,
"Kings County, New York",337122,51,001,001,36,047,36047,
"Kings County, New York",33721,50,001,001,36,047,36047,
"Kings County, New York",337124,7,001,001,36,047,36047,
"Kings County, New York",337127,6,001,001,36,047,36047,
"Kings County, New York",3372,50,001,001,36,047,36047,
"Kings County, New York",337211,3,001,001,36,047,36047,
"Kings County, New York",337212,36,001,001,36,047,36047,
"Kings County, New York",337920,4,001,001,36,047,36047,
"Kings County, New York",337215,10,001,001,36,047,36047,
"Kings County, New York",3379,5,001,001,36,047,36047,
"Kings County, New York",33792,4,001,001,36,047,36047,
"Kings County, New York",339113,7,001,001,36,047,36047,
"Kings County, New York",339,170,001,001,36,047,36047,
"Kings County, New York",3391,59,001,001,36,047,36047,
"Kings County, New York",33911,59,001,001,36,047,36047,
"Kings County, New York",339116,46,001,001,36,047,36047,
"Kings County, New York",3399,111,001,001,36,047,36047,
"Kings County, New York",33991,28,001,001,36,047,36047,
"Kings County, New York",339910,28,001,001,36,047,36047,
"Kings County, New York",33993,4,001,001,36,047,36047,
"Kings County, New York",339930,4,001,001,36,047,36047,
"Kings County, New York",33994,5,001,001,36,047,36047,
"Kings County, New York",339940,5,001,001,36,047,36047,
"Kings County, New York",339992,4,001,001,36,047,36047,
"Kings County, New York",33995,31,001,001,36,047,36047,
"Kings County, New York",339950,31,001,001,36,047,36047,
"Kings County, New York",33999,41,001,001,36,047,36047,
"Kings County, New York",339999,34,001,001,36,047,36047,
"Kings County, New York",42,3253,001,001,36,047,36047,
"Kings County, New York",423120,39,001,001,36,047,36047,
"Kings County, New York",423,1398,001,001,36,047,36047,
"Kings County, New York",4231,75,001,001,36,047,36047,
"Kings County, New York",42311,27,001,001,36,047,36047,
"Kings County, New York",423110,27,001,001,36,047,36047,
"Kings County, New York",42312,39,001,001,36,047,36047,
"Kings County, New York",42313,3,001,001,36,047,36047,
"Kings County, New York",423130,3,001,001,36,047,36047,
"Kings County, New York",42314,6,001,001,36,047,36047,
"Kings County, New York",423140,6,001,001,36,047,36047,
"Kings County, New York",42322,101,001,001,36,047,36047,
"Kings County, New York",4232,147,001,001,36,047,36047,
"Kings County, New York",42321,46,001,001,36,047,36047,
"Kings County, New York",423210,46,001,001,36,047,36047,
"Kings County, New York",423390,27,001,001,36,047,36047,
"Kings County, New York",423220,101,001,001,36,047,36047,
"Kings County, New York",4233,120,001,001,36,047,36047,
"Kings County, New York",42331,60,001,001,36,047,36047,
"Kings County, New York",423310,60,001,001,36,047,36047,
"Kings County, New York",42332,27,001,001,36,047,36047,
"Kings County, New York",423320,27,001,001,36,047,36047,
"Kings County, New York",42333,6,001,001,36,047,36047,
"Kings County, New York",423330,6,001,001,36,047,36047,
"Kings County, New York",42339,27,001,001,36,047,36047,
"Kings County, New York",4234,209,001,001,36,047,36047,
"Kings County, New York",42341,13,001,001,36,047,36047,
"Kings County, New York",423410,13,001,001,36,047,36047,
"Kings County, New York",42342,7,001,001,36,047,36047,
"Kings County, New York",423420,7,001,001,36,047,36047,
"Kings County, New York",42343,14,001,001,36,047,36047,
"Kings County, New York",423430,14,001,001,36,047,36047,
"Kings County, New York",423440,52,001,001,36,047,36047,
"Kings County, New York",42345,91,001,001,36,047,36047,
"Kings County, New York",423450,91,001,001,36,047,36047,
"Kings County, New York",42361,69,001,001,36,047,36047,
"Kings County, New York",42344,52,001,001,36,047,36047,
"Kings County, New York",42346,18,001,001,36,047,36047,
"Kings County, New York",423460,18,001,001,36,047,36047,
"Kings County, New York",42349,14,001,001,36,047,36047,
"Kings County, New York",423490,14,001,001,36,047,36047,
"Kings County, New York",4235,55,001,001,36,047,36047,
"Kings County, New York",42351,53,001,001,36,047,36047,
"Kings County, New York",423510,53,001,001,36,047,36047,
"Kings County, New York",4236,237,001,001,36,047,36047,
"Kings County, New York",423610,69,001,001,36,047,36047,
"Kings County, New York",42362,66,001,001,36,047,36047,
"Kings County, New York",423620,66,001,001,36,047,36047,
"Kings County, New York",42371,19,001,001,36,047,36047,
"Kings County, New York",423710,19,001,001,36,047,36047,
"Kings County, New York",42372,44,001,001,36,047,36047,
"Kings County, New York",423720,44,001,001,36,047,36047,
"Kings County, New York",42373,17,001,001,36,047,36047,
"Kings County, New York",423730,17,001,001,36,047,36047,
"Kings County, New York",423740,11,001,001,36,047,36047,
"Kings County, New York",42383,32,001,001,36,047,36047,
"Kings County, New York",42369,102,001,001,36,047,36047,
"Kings County, New York",423690,102,001,001,36,047,36047,
"Kings County, New York",4237,91,001,001,36,047,36047,
"Kings County, New York",42374,11,001,001,36,047,36047,
"Kings County, New York",4238,122,001,001,36,047,36047,
"Kings County, New York",42381,5,001,001,36,047,36047,
"Kings County, New York",423810,5,001,001,36,047,36047,
"Kings County, New York",423830,32,001,001,36,047,36047,
"Kings County, New York",42384,46,001,001,36,047,36047,
"Kings County, New York",423840,46,001,001,36,047,36047,
"Kings County, New York",423850,30,001,001,36,047,36047,
"Kings County, New York",42386,7,001,001,36,047,36047,
"Kings County, New York",42392,17,001,001,36,047,36047,
"Kings County, New York",42385,30,001,001,36,047,36047,
"Kings County, New York",423860,7,001,001,36,047,36047,
"Kings County, New York",4239,342,001,001,36,047,36047,
"Kings County, New York",42391,19,001,001,36,047,36047,
"Kings County, New York",423910,19,001,001,36,047,36047,
"Kings County, New York",423920,17,001,001,36,047,36047,
"Kings County, New York",42393,55,001,001,36,047,36047,
"Kings County, New York",423930,55,001,001,36,047,36047,
"Kings County, New York",42394,109,001,001,36,047,36047,
"Kings County, New York",423940,109,001,001,36,047,36047,
"Kings County, New York",42399,142,001,001,36,047,36047,
"Kings County, New York",42412,28,001,001,36,047,36047,
"Kings County, New York",423990,142,001,001,36,047,36047,
"Kings County, New York",424,1546,001,001,36,047,36047,
"Kings County, New York",4241,107,001,001,36,047,36047,
"Kings County, New York",42411,6,001,001,36,047,36047,
"Kings County, New York",424110,6,001,001,36,047,36047,
"Kings County, New York",424120,28,001,001,36,047,36047,
"Kings County, New York",42413,73,001,001,36,047,36047,
"Kings County, New York",424130,73,001,001,36,047,36047,
"Kings County, New York",4242,100,001,001,36,047,36047,
"Kings County, New York",42431,43,001,001,36,047,36047,
"Kings County, New York",424310,43,001,001,36,047,36047,
"Kings County, New York",42432,48,001,001,36,047,36047,
"Kings County, New York",424320,48,001,001,36,047,36047,
"Kings County, New York",42433,153,001,001,36,047,36047,
"Kings County, New York",424330,153,001,001,36,047,36047,
"Kings County, New York",42434,31,001,001,36,047,36047,
"Kings County, New York",4244,668,001,001,36,047,36047,
"Kings County, New York",424420,52,001,001,36,047,36047,
"Kings County, New York",42421,100,001,001,36,047,36047,
"Kings County, New York",424210,100,001,001,36,047,36047,
"Kings County, New York",4243,275,001,001,36,047,36047,
"Kings County, New York",424340,31,001,001,36,047,36047,
"Kings County, New York",42441,103,001,001,36,047,36047,
"Kings County, New York",424410,103,001,001,36,047,36047,
"Kings County, New York",42442,52,001,001,36,047,36047,
"Kings County, New York",424430,30,001,001,36,047,36047,
"Kings County, New York",42444,5,001,001,36,047,36047,
"Kings County, New York",424440,5,001,001,36,047,36047,
"Kings County, New York",42445,40,001,001,36,047,36047,
"Kings County, New York",424450,40,001,001,36,047,36047,
"Kings County, New York",42446,55,001,001,36,047,36047,
"Kings County, New York",424460,55,001,001,36,047,36047,
"Kings County, New York",42447,49,001,001,36,047,36047,
"Kings County, New York",424470,49,001,001,36,047,36047,
"Kings County, New York",4245,11,001,001,36,047,36047,
"Kings County, New York",42451,4,001,001,36,047,36047,
"Kings County, New York",424510,4,001,001,36,047,36047,
"Kings County, New York",42459,5,001,001,36,047,36047,
"Kings County, New York",424590,5,001,001,36,047,36047,
"Kings County, New York",4246,30,001,001,36,047,36047,
"Kings County, New York",42461,8,001,001,36,047,36047,
"Kings County, New York",424610,8,001,001,36,047,36047,
"Kings County, New York",42469,22,001,001,36,047,36047,
"Kings County, New York",424690,22,001,001,36,047,36047,
"Kings County, New York",4247,9,001,001,36,047,36047,
"Kings County, New York",42471,8,001,001,36,047,36047,
"Kings County, New York",424710,8,001,001,36,047,36047,
"Kings County, New York",4248,50,001,001,36,047,36047,
"Kings County, New York",42481,20,001,001,36,047,36047,
"Kings County, New York",424810,20,001,001,36,047,36047,
"Kings County, New York",42482,30,001,001,36,047,36047,
"Kings County, New York",424820,30,001,001,36,047,36047,
"Kings County, New York",4249,296,001,001,36,047,36047,
"Kings County, New York",424910,14,001,001,36,047,36047,
"Kings County, New York",42492,11,001,001,36,047,36047,
"Kings County, New York",424920,11,001,001,36,047,36047,
"Kings County, New York",42493,37,001,001,36,047,36047,
"Kings County, New York",424930,37,001,001,36,047,36047,
"Kings County, New York",42494,7,001,001,36,047,36047,
"Kings County, New York",424940,7,001,001,36,047,36047,
"Kings County, New York",42495,19,001,001,36,047,36047,
"Kings County, New York",425,309,001,001,36,047,36047,
"Kings County, New York",4251,309,001,001,36,047,36047,
"Kings County, New York",42511,5,001,001,36,047,36047,
"Kings County, New York",425110,5,001,001,36,047,36047,
"Kings County, New York",42512,304,001,001,36,047,36047,
"Kings County, New York",425120,304,001,001,36,047,36047,
"Kings County, New York",44-45,10114,001,001,36,047,36047,Retail Trade
"Kings County, New York",441,204,001,001,36,047,36047,
"Kings County, New York",4411,89,001,001,36,047,36047,
"Kings County, New York",44111,35,001,001,36,047,36047,
"Kings County, New York",4413,105,001,001,36,047,36047,
"Kings County, New York",44131,60,001,001,36,047,36047,
"Kings County, New York",441310,60,001,001,36,047,36047,
"Kings County, New York",44132,45,001,001,36,047,36047,
"Kings County, New York",441320,45,001,001,36,047,36047,
"Kings County, New York",442,374,001,001,36,047,36047,
"Kings County, New York",442110,186,001,001,36,047,36047,
"Kings County, New York",4422,188,001,001,36,047,36047,
"Kings County, New York",44221,32,001,001,36,047,36047,
"Kings County, New York",442210,32,001,001,36,047,36047,
"Kings County, New York",44229,156,001,001,36,047,36047,
"Kings County, New York",443,172,001,001,36,047,36047,
"Kings County, New York",4431,172,001,001,36,047,36047,
"Kings County, New York",44314,172,001,001,36,047,36047,
"Kings County, New York",443141,32,001,001,36,047,36047,
"Kings County, New York",443142,140,001,001,36,047,36047,
"Kings County, New York",444,417,001,001,36,047,36047,
"Kings County, New York",4441,390,001,001,36,047,36047,
"Kings County, New York",44411,28,001,001,36,047,36047,
"Kings County, New York",444110,28,001,001,36,047,36047,
"Kings County, New York",44412,26,001,001,36,047,36047,
"Kings County, New York",444130,122,001,001,36,047,36047,
"Kings County, New York",44419,214,001,001,36,047,36047,
"Kings County, New York",444190,214,001,001,36,047,36047,
"Kings County, New York",4442,27,001,001,36,047,36047,
"Kings County, New York",44421,11,001,001,36,047,36047,
"Kings County, New York",444210,11,001,001,36,047,36047,
"Kings County, New York",445,3620,001,001,36,047,36047,
"Kings County, New York",445110,1899,001,001,36,047,36047,
"Kings County, New York",42443,30,001,001,36,047,36047,
"Kings County, New York",42448,114,001,001,36,047,36047,
"Kings County, New York",424480,114,001,001,36,047,36047,
"Kings County, New York",42449,220,001,001,36,047,36047,
"Kings County, New York",424490,220,001,001,36,047,36047,
"Kings County, New York",42491,14,001,001,36,047,36047,
"Kings County, New York",424950,19,001,001,36,047,36047,
"Kings County, New York",42499,208,001,001,36,047,36047,
"Kings County, New York",424990,208,001,001,36,047,36047,
"Kings County, New York",441110,35,001,001,36,047,36047,
"Kings County, New York",44112,54,001,001,36,047,36047,
"Kings County, New York",441120,54,001,001,36,047,36047,
"Kings County, New York",4412,10,001,001,36,047,36047,
"Kings County, New York",44122,9,001,001,36,047,36047,
"Kings County, New York",441228,7,001,001,36,047,36047,
"Kings County, New York",4421,186,001,001,36,047,36047,
"Kings County, New York",44211,186,001,001,36,047,36047,
"Kings County, New York",442291,32,001,001,36,047,36047,
"Kings County, New York",442299,124,001,001,36,047,36047,
"Kings County, New York",444120,26,001,001,36,047,36047,
"Kings County, New York",44413,122,001,001,36,047,36047,
"Kings County, New York",44422,16,001,001,36,047,36047,
"Kings County, New York",444220,16,001,001,36,047,36047,
"Kings County, New York",4451,2599,001,001,36,047,36047,
"Kings County, New York",44511,1899,001,001,36,047,36047,
"Kings County, New York",44512,700,001,001,36,047,36047,
"Kings County, New York",445120,700,001,001,36,047,36047,
"Kings County, New York",4452,578,001,001,36,047,36047,
"Kings County, New York",44521,143,001,001,36,047,36047,
"Kings County, New York",445210,143,001,001,36,047,36047,
"Kings County, New York",445220,100,001,001,36,047,36047,
"Kings County, New York",44523,156,001,001,36,047,36047,
"Kings County, New York",445230,156,001,001,36,047,36047,
"Kings County, New York",44529,179,001,001,36,047,36047,
"Kings County, New York",4453,443,001,001,36,047,36047,
"Kings County, New York",44531,443,001,001,36,047,36047,
"Kings County, New York",445310,443,001,001,36,047,36047,
"Kings County, New York",446,1264,001,001,36,047,36047,Retail Trade
"Kings County, New York",4461,1264,001,001,36,047,36047,Retail Trade
"Kings County, New York",44611,810,001,001,36,047,36047,Retail Trade
"Kings County, New York",446110,810,001,001,36,047,36047,Retail Trade
"Kings County, New York",446191,60,001,001,36,047,36047,Retail Trade
"Kings County, New York",446199,90,001,001,36,047,36047,Retail Trade
"Kings County, New York",447,206,001,001,36,047,36047,Retail Trade
"Kings County, New York",4471,206,001,001,36,047,36047,Retail Trade
"Kings County, New York",44711,123,001,001,36,047,36047,Retail Trade
"Kings County, New York",447110,123,001,001,36,047,36047,Retail Trade
"Kings County, New York",447190,83,001,001,36,047,36047,Retail Trade
"Kings County, New York",448,1264,001,001,36,047,36047,Retail Trade
"Kings County, New York",44812,262,001,001,36,047,36047,Retail Trade
"Kings County, New York",44522,100,001,001,36,047,36047,
"Kings County, New York",445291,70,001,001,36,047,36047,
"Kings County, New York",445292,30,001,001,36,047,36047,
"Kings County, New York",445299,79,001,001,36,047,36047,
"Kings County, New York",44612,161,001,001,36,047,36047,Retail Trade
"Kings County, New York",446120,161,001,001,36,047,36047,Retail Trade
"Kings County, New York",44613,143,001,001,36,047,36047,Retail Trade
"Kings County, New York",446130,143,001,001,36,047,36047,Retail Trade
