Country of Citizenship,Continent,Region,# of Active Students,Male,Female,ASSOCIATE,BACHELOR'S,DOCTORATE,FLIGHT TRAINING,HIGH SCHOOL,LANGUAGE TRAINING,MASTER'S,OTHER,OTHER VOCATIONAL SCHOOL,PRIMARY,SECONDARY,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,GU,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MP,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
GUERNSEY,Europe,Northern Europe,4,2,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GUINEA,Africa,Western Africa,107,74,33,25,33,1,0,0,31,11,1,0,1,4,0,1,1,1,8,1,2,0,1,3,4,0,0,0,0,1,1,1,0,0,9,5,0,1,6,1,0,0,0,4,0,0,0,1,0,0,25,3,2,3,4,0,0,0,0,1,8,0,7,0,0,2,0,0,0
GUINEA-BISSAU,Africa,Western Africa,13,8,5,1,6,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUYANA,South America,South America,254,103,151,62,104,40,6,0,1,26,10,1,2,2,0,4,1,0,4,0,5,8,1,44,2,0,0,0,3,2,3,0,0,2,10,8,0,2,5,1,0,4,0,2,1,1,0,6,0,0,104,7,0,0,8,0,0,1,0,3,5,1,2,1,0,0,0,2,1
HAITI,North America,Caribbean,833,516,317,219,386,27,2,0,40,72,22,2,21,42,0,3,4,6,11,2,5,1,2,176,22,1,0,18,4,16,15,7,25,9,55,8,5,13,7,11,0,3,3,36,2,6,3,28,1,0,120,13,7,4,20,36,6,7,0,13,25,11,34,0,7,3,13,4,2
HONDURAS,North America,Central America,1840,889,951,267,1071,92,3,0,89,236,34,2,16,30,0,14,50,3,58,14,20,22,1,308,93,0,0,14,7,60,31,9,10,142,84,14,1,23,25,72,0,16,1,25,5,4,6,19,9,3,100,36,16,5,77,9,13,11,7,18,276,35,43,0,6,11,8,3,3
HONG KONG,Asia,Eastern Asia,7406,4061,3345,1522,3783,461,21,0,153,615,403,10,23,413,0,9,15,61,2609,24,72,33,4,126,112,2,78,45,36,230,126,24,18,10,438,73,11,155,93,38,0,4,8,45,1,7,21,70,4,44,588,81,7,100,270,0,30,25,15,22,176,131,56,0,16,1186,50,4,3
HUNGARY,Europe,Eastern Europe,733,368,365,56,292,147,1,0,29,137,38,3,4,26,1,5,2,12,107,6,6,10,0,51,7,1,2,14,4,26,13,6,4,4,62,8,1,12,4,18,0,0,1,17,0,5,5,17,4,9,139,17,10,9,29,0,3,5,0,8,34,5,6,0,4,7,10,1,2
ICELAND,Europe,Northern Europe,382,177,205,29,161,50,2,1,4,77,50,3,1,4,0,11,2,4,72,5,2,0,0,44,16,0,2,1,0,5,5,0,1,5,29,2,0,8,7,1,0,1,0,15,1,0,2,6,0,0,75,3,3,2,4,0,2,13,2,6,8,2,2,0,1,9,3,0,0
INDIA,Asia,Southern Asia,149999,101212,48757,1720,13974,16761,263,4,1271,113509,2192,143,12,148,51,1115,645,3216,23854,1356,2469,679,2061,4527,2812,0,29,901,110,9541,3990,1238,1216,1036,6844,1756,67,4964,1390,5313,0,646,53,3436,320,686,1052,4174,379,137,15133,5827,1424,580,6834,20,387,815,264,722,18431,629,4419,2,51,868,1124,331,75
INDONESIA,Asia,South-Eastern Asia,7669,4197,3470,1311,4112,365,102,1,138,1037,488,17,9,89,3,4,13,49,2670,74,30,36,5,219,117,1,15,73,10,295,235,41,26,29,530,53,2,174,91,30,1,6,8,43,4,18,19,27,10,21,479,110,54,204,164,0,29,5,8,26,308,20,50,0,2,1154,61,12,1
IRAN,Asia,Southern Asia,11041,6890,4146,229,495,7236,4,0,143,2692,213,5,2,22,1,101,60,225,1466,172,102,102,39,549,230,0,29,134,31,553,189,137,121,165,590,201,19,405,107,160,0,81,23,283,55,84,51,174,142,94,669,418,175,171,428,2,35,114,16,121,1090,133,320,0,12,174,180,82,26
IRAQ,Asia,Western Asia,633,496,137,43,117,170,4,0,80,180,34,0,0,5,0,6,24,11,60,12,17,7,1,24,3,0,2,7,0,45,30,9,7,1,18,4,3,61,7,22,0,5,1,16,0,7,10,3,3,1,23,30,13,9,18,0,0,1,3,5,59,4,20,0,3,11,1,5,1
IRELAND,Europe,Northern Europe,986,606,380,96,410,145,8,1,2,219,80,9,2,14,1,8,2,2,89,6,30,16,2,43,38,1,4,15,2,38,51,12,14,7,85,14,6,17,7,15,0,7,6,32,2,9,5,17,2,2,159,11,19,1,47,1,16,13,0,28,42,1,21,0,2,4,6,7,1
ISLE OF MAN,Europe,Northern Europe,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ISRAEL,Asia,Western Asia,2397,1600,796,158,989,404,5,2,122,514,154,19,2,28,1,3,1,18,344,16,29,21,0,136,21,0,3,9,1,87,26,5,7,7,222,35,3,30,11,12,0,1,1,32,0,3,5,59,6,10,982,28,6,16,73,0,11,2,2,3,50,8,19,0,4,8,16,3,1
ITALY,Europe,Southern Europe,5532,3222,2310,372,1405,1058,79,4,764,925,581,39,28,277,3,8,7,49,1145,36,77,77,8,540,78,2,33,18,10,214,67,18,8,16,645,62,22,57,31,56,0,8,4,76,2,10,17,113,8,12,1249,50,10,21,155,7,36,35,1,21,164,48,65,0,13,57,42,19,2
JAMAICA,North America,Caribbean,2889,1135,1753,496,1412,294,6,2,2,563,40,10,5,59,0,39,16,14,81,7,73,93,12,516,83,0,1,24,5,49,38,22,21,51,111,95,13,69,32,76,0,16,3,68,18,25,14,95,15,1,482,61,21,7,93,9,8,41,6,64,172,20,61,6,3,11,15,12,1
JAPAN,Asia,Eastern Asia,24688,10774,13910,3900,5733,983,217,13,7554,2432,2390,289,64,1113,14,100,184,241,7806,122,148,200,19,408,174,22,1578,117,53,409,174,211,109,31,1435,146,34,233,220,318,16,41,62,164,87,152,63,120,17,178,4203,256,104,772,436,0,46,56,20,117,336,282,177,0,50,2130,188,84,25
JERSEY,Europe,Northern Europe,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JORDAN,Asia,Western Asia,2895,2330,565,343,595,667,5,0,603,594,80,1,2,5,1,29,25,29,393,26,43,30,6,155,23,0,0,55,4,296,56,41,36,25,126,29,3,132,25,30,0,22,2,60,7,9,21,79,37,1,164,161,18,16,88,0,9,14,14,24,262,40,116,0,5,43,49,12,4
KAZAKHSTAN,Asia,Central Asia,2286,1137,1149,373,709,77,9,0,472,317,199,5,10,115,0,4,31,18,468,51,11,22,12,129,24,0,3,6,4,97,18,6,4,6,234,27,7,19,18,18,0,2,0,21,1,2,7,23,6,5,351,18,15,20,53,0,8,1,4,6,292,6,49,0,5,64,75,9,6
KENYA,Africa,Eastern Africa,3326,1666,1659,553,1439,413,19,0,9,786,73,2,0,32,8,42,22,28,183,19,46,33,24,127,87,0,4,64,7,97,77,116,59,50,240,99,12,100,126,116,0,26,8,68,10,35,21,54,22,1,198,107,100,23,175,7,18,31,14,67,361,14,72,0,8,36,40,8,16
KIRIBATI,Australia&Pacific Islands,Micronesia,9,6,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
KOSOVO,Europe,Southern Europe,137,88,49,19,70,13,0,0,13,17,2,0,0,3,0,0,0,3,12,0,1,2,0,7,6,0,0,8,1,6,1,0,2,0,8,1,1,4,7,3,0,0,0,4,0,0,1,0,0,1,22,3,4,0,4,0,2,0,0,0,16,0,1,0,1,0,3,2,0
KUWAIT,Asia,Western Asia,8459,7181,1276,331,5835,281,6,0,1581,305,106,1,2,11,0,126,4,946,1798,309,56,47,31,622,25,0,1,19,851,45,81,117,44,12,180,40,0,71,20,91,0,2,51,83,0,20,4,24,169,0,117,545,49,278,359,0,8,15,5,371,255,53,178,0,0,81,35,194,27
KYRGYZSTAN,Asia,Central Asia,364,199,165,42,89,18,0,0,96,67,41,1,1,9,0,2,0,2,23,4,0,4,1,16,4,0,0,0,1,115,5,0,2,0,21,1,0,2,9,12,0,1,3,2,0,7,2,3,2,1,37,3,3,3,9,0,0,0,0,1,30,2,28,0,0,3,0,0,0
LAOS,Asia,South-Eastern Asia,97,57,40,22,15,3,0,0,32,3,2,0,8,12,0,1,1,0,21,0,0,0,0,11,1,0,0,2,0,2,2,2,0,5,2,0,0,2,6,2,0,0,0,1,0,0,0,0,0,1,8,2,0,0,1,0,1,0,0,4,7,5,2,0,0,5,0,0,0
LATVIA,Europe,Northern Europe,296,133,163,34,158,25,1,0,6,46,9,1,4,12,1,3,0,3,40,2,10,1,0,18,9,0,0,4,2,17,6,5,8,7,14,5,1,4,2,12,0,1,0,6,2,5,0,11,0,1,33,3,7,1,13,0,3,2,0,6,14,4,4,0,1,1,3,1,0
LEBANON,Asia,Western Asia,1428,992,435,180,356,345,6,0,41,408,76,7,2,7,0,6,4,14,220,13,14,33,4,60,16,0,1,5,1,60,35,8,7,12,155,18,1,115,16,13,0,2,0,24,1,4,4,20,6,10,178,48,21,8,55,0,5,11,2,8,119,5,40,0,1,13,9,3,0
LESOTHO,Africa,Southern Africa,49,27,22,2,37,5,0,0,0,1,2,0,0,2,0,0,1,0,5,1,0,0,0,3,1,0,0,2,3,1,2,0,1,1,4,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,2,2,7,0,0,0,1,1,0,0,3,0,0,0,1,1,0,0,0
LIBERIA,Africa,Western Africa,228,146,82,49,76,5,0,0,3,68,4,0,4,19,0,1,2,0,8,4,2,4,3,3,19,0,1,6,0,10,4,0,9,3,6,9,1,8,13,6,0,3,0,10,1,0,2,10,0,0,3,2,1,3,32,0,1,5,1,4,8,1,7,0,2,3,2,5,0
LIBYA,Africa,Northern Africa,2001,1574,427,120,150,590,0,0,621,447,66,5,1,1,0,7,11,14,160,283,50,20,7,180,22,0,0,8,16,111,27,11,15,16,56,3,0,102,12,83,0,4,2,23,1,3,2,18,11,0,79,184,21,60,54,0,1,26,9,9,98,2,25,0,1,106,5,35,8
LIECHTENSTEIN,Europe,Western Europe,12,6,6,0,5,0,1,0,4,1,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LITHUANIA,Europe,Northern Europe,410,201,209,42,165,31,1,0,16,52,33,2,0,68,0,2,2,5,45,7,7,3,1,37,10,0,2,3,1,41,4,3,6,0,27,9,3,9,7,8,0,1,0,16,0,3,4,6,0,0,50,8,6,1,10,0,3,7,0,10,16,2,12,0,1,3,6,2,1
LUXEMBOURG,Europe,Western Europe,90,53,37,5,35,9,1,0,2,19,14,1,0,4,0,0,0,1,24,1,1,1,0,4,1,0,1,0,1,5,0,0,0,0,7,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,18,7,0,0,3,0,1,1,0,1,4,1,0,0,0,0,1,0,0
MACAU,Asia,Eastern Asia,525,288,237,120,252,27,2,0,10,49,41,1,0,23,0,0,1,5,204,5,1,3,0,5,6,0,7,2,1,8,11,0,1,0,31,5,1,8,7,2,0,0,1,0,0,1,2,3,0,23,31,14,4,6,22,0,0,0,1,1,13,13,1,0,0,71,1,1,2
MACEDONIA,Europe,Southern Europe,289,154,135,43,117,34,1,0,31,44,10,0,1,8,0,1,3,3,30,5,3,3,2,22,3,0,0,0,0,26,3,3,1,0,24,4,1,8,9,8,0,1,0,7,2,3,1,12,0,2,38,3,7,1,12,0,4,3,0,4,10,0,6,0,2,3,2,4,0
MADAGASCAR,Africa,Eastern Africa,154,75,79,16,57,19,6,0,9,40,3,1,0,3,0,1,4,0,8,1,0,2,0,14,3,0,0,1,1,3,3,4,1,0,9,2,0,9,6,4,0,0,1,5,1,0,1,4,2,0,6,3,1,1,3,0,0,0,0,8,19,7,13,0,0,1,2,0,0
MALAWI,Africa,Eastern Africa,262,144,118,46,98,30,0,0,4,72,10,0,0,2,0,10,1,1,16,3,2,2,0,10,2,0,1,3,0,9,9,5,0,1,23,0,3,35,6,6,0,3,0,5,2,7,3,2,0,0,10,10,19,0,12,0,0,0,2,1,23,2,3,0,2,2,2,4,0
MALAYSIA,Asia,South-Eastern Asia,7247,3836,3411,400,5255,541,5,1,45,715,184,14,17,70,0,9,17,83,1015,127,50,27,3,125,74,0,21,610,16,313,297,139,34,42,337,57,11,314,279,75,1,13,24,44,20,248,26,95,5,11,586,290,185,95,479,0,41,11,5,164,238,34,73,0,11,202,226,39,6
MALDIVES,Asia,Southern Asia,81,61,20,2,20,3,50,0,0,3,2,0,0,1,0,0,0,0,3,0,2,0,0,46,0,0,0,1,0,2,1,0,0,0,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,1,4,0,1,2,1,0,0,0,0,0,7,0,0,0,2,0,0,0,0
MALI,Africa,Western Africa,573,397,176,131,195,13,0,0,140,63,12,0,1,18,0,3,1,0,9,9,1,14,27,14,18,0,1,3,3,8,3,1,6,10,14,53,0,10,10,8,0,0,1,14,1,2,2,21,0,0,115,5,14,6,33,0,3,0,0,12,67,28,10,0,1,7,3,2,0
MALTA,Europe,Southern Europe,19,11,8,3,8,0,2,0,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MARSHALL ISLANDS,Australia&Pacific Islands,Micronesia,5,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARTINIQUE,North America,Caribbean,4,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAURITANIA,Africa,Western Africa,111,85,26,23,29,4,0,0,40,12,2,0,0,1,0,1,0,6,1,7,0,4,0,6,5,0,0,1,0,0,1,0,7,2,7,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0,13,11,0,0,3,0,0,0,0,0,9,0,13,0,1,0,3,1,0
MAURITIUS,Africa,Eastern Africa,208,107,101,18,120,32,3,0,1,25,5,1,0,3,0,1,0,1,12,2,4,2,2,22,3,0,0,4,0,7,6,4,2,1,20,2,3,4,5,3,0,1,0,3,0,1,1,5,1,0,37,4,4,3,13,0,3,0,1,0,8,5,1,0,1,5,1,0,0
MAYOTTE,Africa,Eastern Africa,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,North America,Central America,17291,9368,7923,1659,5508,1384,107,4,1779,2448,869,114,1319,2099,1,32,68,582,2281,148,143,124,8,639,178,6,26,86,82,483,213,45,42,64,833,104,18,193,95,213,0,56,11,152,8,42,35,103,421,29,1177,123,311,77,305,35,138,43,10,69,6520,351,89,1,19,153,215,83,8
"MICRONESIh, FEDERATED STATES OF",Australia&Pacific Islands,Micronesia,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOLDOVA,Europe,Eastern Europe,401,155,246,94,133,42,1,0,55,61,9,0,0,6,0,4,0,2,31,6,2,6,2,10,12,0,0,6,2,43,4,4,2,8,23,9,0,6,24,10,0,5,0,19,0,3,1,10,0,1,46,12,2,1,13,0,1,6,1,6,19,5,18,0,0,12,2,1,1
MONACO,Europe,Western Europe,20,11,9,2,9,0,0,0,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
MONGOLIA,Asia,Eastern Asia,2708,1103,1605,382,871,64,3,0,593,669,77,2,2,45,17,2,7,5,668,120,16,54,3,32,11,0,7,67,7,356,16,21,22,5,109,7,1,17,47,130,0,1,2,6,26,13,6,12,0,4,77,12,6,9,31,0,5,6,13,3,32,63,484,0,0,132,14,2,2
MONTENEGRO,Europe,Southern Europe,158,86,72,21,73,14,0,0,10,17,4,0,0,19,0,0,1,3,14,1,1,0,1,16,8,0,1,0,0,8,1,3,1,0,11,5,2,6,7,3,0,1,0,5,0,1,2,1,0,0,26,1,3,0,6,0,1,2,0,3,4,0,3,0,1,2,2,1,0
MONTSERRAT,North America,Caribbean,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOROCCO,Africa,Northern Africa,1632,981,650,382,573,68,1,0,210,290,98,4,0,6,0,10,13,9,212,20,17,29,3,192,22,0,1,4,1,85,18,9,8,5,153,25,2,13,17,17,0,1,2,34,1,6,32,29,3,6,198,26,25,7,77,0,40,8,3,3,100,6,97,0,2,16,8,13,4
MOZAMBIQUE,Africa,Eastern Africa,90,54,36,11,48,13,0,0,3,13,1,1,0,0,0,0,0,1,5,1,3,0,0,9,2,0,0,0,1,3,6,1,0,0,5,1,0,3,1,3,0,0,0,0,0,1,1,1,0,0,12,1,2,1,5,0,1,0,0,2,10,1,1,0,0,2,1,2,1
NAMIBIA,Africa,Southern Africa,84,34,50,15,40,4,5,0,3,11,1,2,0,3,0,2,1,0,3,0,2,0,0,8,0,0,2,5,3,2,0,1,1,0,4,1,0,7,4,5,0,0,0,1,0,0,0,3,0,0,7,1,4,1,1,0,0,0,0,0,4,1,3,0,0,7,0,0,0
NEPAL,Asia,Southern Asia,10021,6635,3385,846,4220,1810,9,0,61,2978,79,0,3,15,2,179,88,23,288,96,71,108,114,188,116,0,19,371,140,256,89,138,64,639,433,189,31,129,581,345,1,158,11,82,93,153,69,106,120,60,468,314,565,48,220,4,55,49,152,121,1837,77,285,0,21,67,70,63,55
NETHERLANDS,Europe,Western Europe,1983,1103,880,270,805,229,63,0,121,262,165,15,6,47,3,15,6,64,325,24,22,16,7,304,33,0,11,37,5,54,16,11,8,14,165,17,5,54,23,41,0,7,7,35,5,2,5,22,10,3,292,31,12,18,54,7,11,25,4,14,56,12,27,1,14,16,8,1,4
NETHERLANDS ANTILLES,North America,Caribbean,22,11,11,4,13,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0
NEW CALEDONIA,Australia&Pacific Islands,Melanesia,16,5,11,3,3,1,0,0,0,8,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEW ZEALAND,Australia&Pacific Islands,Oceania,1322,707,615,62,713,167,2,3,2,226,76,19,9,43,3,8,5,15,229,11,26,14,0,56,24,0,17,13,3,48,23,6,10,15,110,15,2,30,6,25,0,7,4,48,2,8,8,31,7,4,180,36,13,22,57,0,17,10,0,10,45,24,17,0,4,28,8,14,4
NICARAGUA,North America,Central America,360,183,177,28,203,21,3,0,24,51,11,1,6,12,1,0,27,0,19,3,2,5,0,49,7,1,0,3,1,7,13,3,1,21,17,4,6,6,4,13,0,3,0,6,0,5,1,6,1,0,13,8,3,1,26,3,1,2,0,3,42,3,11,0,1,5,2,1,0
NIGER,Africa,Western Africa,162,90,72,45,69,13,0,0,21,13,0,0,0,1,0,1,24,2,4,0,0,2,1,8,13,0,0,2,2,3,7,0,0,0,5,4,0,6,5,0,0,1,0,8,0,3,1,4,1,1,14,2,11,1,12,0,0,0,0,0,7,0,5,0,1,0,0,1,0
NIGERIA,Africa,Western Africa,11550,6753,4793,1215,4736,1065,110,3,95,3604,368,38,19,297,1,195,107,67,514,70,78,255,33,648,406,0,2,104,61,514,229,175,198,279,562,634,14,301,329,196,0,107,15,202,52,46,42,204,44,5,652,295,358,33,449,0,31,99,43,261,1932,92,293,0,20,62,74,145,22
NIUE,Australia&Pacific Islands,Polynesia,8,3,5,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
NORTH KOREA,Asia,Eastern Asia,26,13,13,1,15,3,0,0,1,6,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NORWAY,Europe,Northern Europe,2949,1364,1585,123,1502,76,37,2,46,345,630,24,3,161,6,14,6,44,868,66,33,11,1,174,41,0,154,13,9,45,16,4,9,7,168,8,1,27,89,15,0,3,14,33,50,4,8,10,19,5,590,16,20,28,46,1,11,18,18,15,51,33,24,0,8,77,10,5,3
OMAN,Asia,Western Asia,2452,1789,663,80,1769,55,2,1,384,74,79,2,0,6,0,5,4,11,211,101,2,27,16,256,3,0,1,26,5,12,22,2,118,136,15,2,0,86,57,41,0,26,0,30,10,242,2,3,8,0,23,200,132,100,72,0,1,75,1,33,108,16,5,0,1,126,5,74,0
PAKISTAN,Asia,Southern Asia,4936,3540,1395,567,1848,649,8,0,206,1451,179,4,2,22,1,32,27,30,403,44,80,63,24,214,123,0,2,60,14,358,122,99,53,22,430,67,15,109,124,65,0,11,1,64,8,9,39,80,17,5,551,123,62,26,152,0,26,13,6,29,768,26,196,0,22,45,46,26,4
PALAU,Australia&Pacific Islands,Micronesia,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PANAMA,North America,Central America,1769,879,889,65,1044,52,35,2,348,152,37,6,3,25,1,6,189,5,113,5,4,75,0,221,68,0,1,3,2,73,48,4,48,103,168,13,4,31,5,116,0,8,0,12,1,2,4,8,0,18,100,11,21,2,66,8,25,3,0,9,118,5,24,0,2,8,6,0,2
PAPUA NEW GUINEA,Australia&Pacific Islands,Melanesia,171,93,78,20,91,2,6,0,0,12,11,0,3,26,1,0,4,1,11,0,0,0,0,31,4,0,2,7,0,1,8,0,20,1,1,1,0,8,2,3,0,0,0,0,0,7,1,0,1,0,1,32,2,1,1,0,0,1,0,0,10,1,3,0,1,0,1,2,0
PARAGUAY,South America,South America,539,285,254,43,305,22,3,0,73,52,13,1,0,27,0,1,0,1,61,8,1,8,1,56,8,0,0,5,0,13,4,138,5,7,39,9,2,1,3,13,0,0,0,7,2,0,2,12,0,1,37,3,6,3,42,0,2,0,0,1,22,3,7,0,1,4,0,0,0
PERU,South America,South America,2703,1440,1262,264,794,404,87,0,350,646,118,12,9,19,0,12,16,18,266,29,36,46,4,332,42,0,5,13,18,131,43,39,8,21,226,48,2,49,37,27,0,8,1,62,3,8,11,71,7,4,333,28,11,23,80,73,14,10,0,25,181,136,85,0,7,22,24,7,1
PHILIPPINES,Asia,South-Eastern Asia,4366,1933,2433,658,1110,409,19,1,534,959,593,26,16,41,3,30,6,28,1401,13,39,41,5,118,35,5,37,38,8,186,41,16,10,20,163,112,6,50,23,25,14,5,3,34,6,16,6,165,10,36,968,116,16,24,84,0,18,8,4,22,169,42,52,1,4,48,30,4,2
POLAND,Europe,Eastern Europe,2488,1030,1458,301,505,270,4,0,763,315,274,7,3,46,0,12,8,8,194,14,44,26,6,72,18,0,5,8,9,581,21,11,4,6,97,16,3,72,41,30,0,3,1,28,3,6,4,221,5,2,581,50,4,9,76,0,5,3,1,14,53,10,60,0,1,16,20,4,2
PORTUGAL,Europe,Southern Europe,971,539,432,105,323,154,10,1,64,171,104,8,3,28,0,3,0,3,201,10,5,13,2,98,17,0,5,0,3,40,20,6,7,3,90,16,2,18,6,9,0,6,1,16,0,2,3,28,3,3,130,9,7,11,31,0,7,3,1,9,40,14,18,0,1,44,4,1,2
QATAR,Asia,Western Asia,1475,1379,96,347,667,22,9,0,269,42,110,0,1,8,0,7,1,276,293,140,39,67,0,151,3,0,1,5,4,17,19,4,2,5,30,15,3,6,1,2,0,0,1,4,0,7,0,3,10,3,43,12,5,89,48,0,1,1,0,3,68,13,43,0,0,24,3,1,2
ROMANIA,Europe,Eastern Europe,1326,559,767,143,366,378,5,0,106,231,72,1,1,23,0,6,5,19,156,11,28,12,4,62,25,0,3,12,4,143,13,10,10,21,121,16,8,41,6,18,0,2,1,24,2,4,7,44,2,5,176,55,9,7,53,0,16,11,0,14,62,5,39,0,2,17,13,2,0
RUSSIA,Europe,Eastern Europe,6871,2883,3987,735,1862,1046,31,2,894,1234,497,23,56,491,49,19,24,35,1350,65,88,65,34,592,88,0,17,41,14,323,64,37,30,40,663,86,30,112,69,60,0,22,6,98,12,26,21,145,16,23,1266,102,60,44,276,2,30,40,5,36,212,65,151,0,12,114,48,25,19
RWANDA,Africa,Eastern Africa,1197,675,522,102,636,83,1,0,12,156,6,0,3,198,1,7,109,6,80,8,19,6,1,23,30,0,0,77,2,28,27,7,37,5,53,12,16,21,25,24,0,15,1,8,1,10,11,2,3,1,56,27,111,26,46,0,6,9,3,16,85,44,34,0,9,18,10,19,2
SAINT BARTHELEMY,North America,Caribbean,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAINT KITTS AND NEVIS,North America,Caribbean,249,92,157,17,178,14,1,1,0,31,3,0,1,3,0,2,0,0,12,0,1,2,2,27,3,0,0,0,1,3,3,2,0,0,4,5,0,1,1,3,0,0,0,0,0,0,1,1,0,0,38,3,19,0,0,0,0,2,0,1,56,2,4,46,0,2,0,0,2
