Country of Citizenship,Continent,Region,# of Active Students,Male,Female,ASSOCIATE,BACHELOR'S,DOCTORATE,FLIGHT TRAINING,HIGH SCHOOL,LANGUAGE TRAINING,MASTER'S,OTHER,OTHER VOCATIONAL SCHOOL,PRIMARY,SECONDARY,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,GU,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MP,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
GUERNSEY,Europe,Northern Europe,3,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUINEA,Africa,Western Africa,127,82,45,41,28,1,0,0,38,9,2,0,1,7,0,0,1,0,6,1,1,2,0,5,7,0,0,1,0,2,0,1,0,0,10,3,0,2,7,2,0,0,0,2,0,0,0,1,0,0,41,0,0,2,7,0,0,0,0,1,11,0,7,0,0,4,0,0,0
GUINEA-BISSAU,Africa,Western Africa,8,4,4,2,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUYANA,South America,South America,317,124,193,83,133,35,11,1,2,41,5,1,2,3,0,3,5,0,7,0,7,11,1,63,4,0,0,2,3,1,3,0,0,1,9,7,1,2,2,3,0,1,0,1,0,0,0,12,1,0,133,8,0,0,6,0,0,2,0,3,8,0,1,1,1,0,0,3,1
HAITI,North America,Caribbean,975,594,380,272,426,27,2,0,80,91,10,3,12,52,0,4,5,6,15,3,11,5,1,228,21,1,0,25,6,19,16,14,32,10,54,10,4,13,17,13,0,5,2,27,2,4,2,23,0,1,141,11,14,7,30,37,4,10,0,12,30,7,33,0,9,9,14,7,1
HONDURAS,North America,Central America,2183,1023,1160,339,1245,103,0,0,136,268,39,4,11,38,0,15,53,3,71,18,18,29,7,340,116,0,1,37,16,67,37,14,16,144,99,20,2,41,26,84,0,35,1,38,6,4,4,20,8,4,106,35,26,6,70,16,13,19,10,39,325,49,42,0,6,12,11,1,3
HONG KONG,Asia,Eastern Asia,7949,4484,3465,1420,4147,520,8,0,192,776,298,28,47,513,0,12,8,80,2668,22,111,45,6,145,165,2,62,45,45,245,145,22,21,2,510,89,14,157,108,46,1,3,4,67,3,13,22,91,4,42,731,105,10,94,288,0,42,22,12,15,185,144,57,0,15,1144,54,6,0
HUNGARY,Europe,Eastern Europe,815,404,411,61,333,140,2,0,43,130,38,8,5,55,1,9,2,14,127,6,8,6,0,65,10,1,5,7,6,26,9,5,3,4,68,12,8,16,11,21,0,2,1,17,2,5,11,12,4,8,137,17,9,13,33,0,3,3,0,6,31,7,17,0,4,7,11,2,3
ICELAND,Europe,Northern Europe,456,228,228,38,229,50,3,1,6,83,33,5,1,7,2,14,0,2,77,7,2,0,1,53,23,0,3,4,0,9,5,6,1,7,28,4,0,7,5,3,0,1,0,19,0,0,2,2,0,0,88,3,3,3,9,0,5,14,0,6,9,3,5,0,7,10,2,1,1
INDIA,Asia,Southern Asia,206584,140740,65809,2643,19481,18466,291,7,1441,161753,2129,159,22,189,42,1445,1980,4028,32517,1885,4019,904,2863,6678,3769,0,20,1176,131,13371,6100,1366,2017,1036,9386,2537,94,6973,1814,7771,0,678,56,4551,286,982,1867,5917,389,154,19778,8038,1834,735,8996,16,490,974,334,949,24532,949,6766,3,56,1316,1473,455,88
INDONESIA,Asia,South-Eastern Asia,8873,4867,4003,1418,4911,387,93,0,209,1274,394,15,12,160,3,16,10,103,3031,107,33,72,8,191,127,0,17,98,9,337,316,48,32,24,647,64,13,198,105,37,1,4,15,43,5,20,18,36,10,22,577,122,51,274,211,0,25,6,10,28,335,22,81,0,12,1220,67,12,0
IRAN,Asia,Southern Asia,12427,7568,4857,230,626,8603,5,0,151,2582,185,5,0,40,3,107,68,258,1580,184,107,95,53,637,293,0,23,169,35,601,215,161,149,164,658,202,24,447,129,163,0,90,43,308,56,99,66,193,158,109,765,494,169,183,523,2,46,135,21,155,1240,160,360,0,18,221,183,78,27
IRAQ,Asia,Western Asia,605,461,144,78,120,175,10,0,59,141,19,0,0,3,0,7,15,7,73,10,13,7,0,40,2,0,2,11,0,40,21,8,11,1,14,6,2,62,7,17,0,2,1,14,1,5,4,2,3,0,20,25,13,12,15,0,0,1,3,5,58,2,24,0,1,9,4,5,0
IRELAND,Europe,Northern Europe,1101,692,409,104,479,143,4,0,1,266,68,11,4,21,3,8,5,5,96,9,38,10,5,56,44,1,3,7,3,36,51,15,8,14,90,10,4,16,5,16,0,10,5,44,4,9,2,30,5,3,180,16,17,5,59,1,12,16,3,20,46,4,26,0,1,5,12,7,1
ISLE OF MAN,Europe,Northern Europe,7,6,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ISRAEL,Asia,Western Asia,2666,1803,861,193,1185,398,6,0,132,529,165,21,4,32,0,4,2,19,353,22,33,21,2,138,34,0,5,9,0,94,20,6,7,8,229,33,3,35,14,11,0,4,0,39,0,3,9,59,6,8,1149,32,7,18,91,0,7,9,1,7,53,8,11,0,1,16,19,5,1
ITALY,Europe,Southern Europe,6442,3613,2827,482,1852,1204,52,0,614,1104,576,72,32,454,7,19,13,83,1306,51,94,95,10,603,101,2,25,29,19,269,81,25,13,22,677,57,16,92,52,85,0,11,8,125,4,13,30,132,11,12,1287,65,19,26,196,9,63,41,8,33,191,63,78,0,13,66,65,23,5
JAMAICA,North America,Caribbean,3398,1377,2021,663,1670,306,13,1,3,585,48,22,8,80,1,43,25,15,85,22,64,145,22,629,100,0,4,34,5,44,46,49,27,65,120,111,28,91,33,78,0,30,2,60,18,17,16,107,34,2,582,66,21,6,105,7,13,44,11,60,187,16,60,4,4,10,15,14,2
JAPAN,Asia,Eastern Asia,26502,11881,14614,4250,6241,935,306,3,8768,2312,2039,286,75,1285,10,72,192,400,8567,159,159,125,24,472,181,16,1581,146,66,505,203,182,127,29,1486,129,38,361,286,337,8,54,56,200,117,213,68,142,23,213,4043,399,124,806,539,0,82,74,27,173,383,255,175,0,87,2036,219,97,32
JERSEY,Europe,Northern Europe,11,7,4,1,7,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
JORDAN,Asia,Western Asia,3065,2407,657,450,706,665,5,0,499,634,89,2,1,14,1,30,19,30,450,25,32,46,8,185,25,0,1,51,7,318,56,29,36,31,136,23,4,134,30,39,0,25,3,69,10,13,13,78,32,1,182,153,26,20,106,0,10,12,15,30,276,33,97,0,1,47,54,11,2
KAZAKHSTAN,Asia,Central Asia,2434,1224,1210,360,795,123,7,0,435,459,104,5,17,129,1,3,28,19,477,50,15,33,7,141,20,0,4,9,3,119,34,6,9,9,263,12,10,21,20,13,0,18,2,25,2,1,6,29,6,3,371,32,17,19,85,0,7,0,6,8,267,12,53,0,6,102,18,8,5
KENYA,Africa,Eastern Africa,3519,1804,1713,591,1634,380,14,0,13,762,66,3,1,55,11,55,26,28,202,18,52,28,27,150,80,0,6,64,12,92,75,111,51,57,245,93,6,115,119,124,0,26,5,95,9,28,21,61,23,2,235,106,87,21,205,7,15,33,9,79,369,15,83,0,11,54,45,12,16
KIRIBATI,Australia & Pacific Islands,Micronesia,114,66,48,4,103,3,0,0,0,3,0,0,0,1,0,0,0,0,103,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
KOSOVO,Europe,Southern Europe,177,100,77,18,89,19,0,0,11,31,5,0,0,4,0,0,1,4,15,0,1,1,0,6,12,0,0,6,1,5,1,0,1,0,13,2,3,6,11,1,0,0,0,5,0,0,0,2,0,1,39,4,2,1,4,0,2,0,0,1,17,1,2,0,0,1,3,2,0
KUWAIT,Asia,Western Asia,10735,9028,1701,384,7763,347,4,0,1735,376,110,2,4,10,0,682,13,1305,2443,331,76,42,20,781,19,0,1,14,552,68,70,132,73,19,200,240,0,88,30,82,0,6,74,91,0,23,3,18,344,1,130,543,54,321,527,0,7,6,11,212,301,27,229,0,1,81,36,380,28
KYRGYZSTAN,Asia,Central Asia,306,174,132,54,89,17,0,0,51,57,25,1,2,10,0,3,1,1,29,8,0,4,1,13,3,0,0,0,1,59,3,0,2,1,20,1,0,0,2,7,0,0,2,6,0,11,2,3,2,2,33,4,3,1,7,0,0,2,0,1,28,3,28,0,0,8,0,1,0
LAOS,Asia,South-Eastern Asia,119,69,50,34,26,2,0,0,30,4,3,0,1,19,0,0,1,0,28,0,0,1,0,8,2,0,1,1,0,3,0,4,1,2,2,0,0,2,8,3,0,0,0,6,0,0,1,0,0,0,2,1,1,4,1,0,1,0,0,3,7,5,4,0,0,14,2,0,0
LATVIA,Europe,Northern Europe,350,173,177,43,177,32,0,0,10,44,7,1,5,31,1,2,2,3,53,2,5,5,0,25,8,0,1,6,1,13,6,3,5,5,21,8,3,3,4,13,0,2,0,12,3,4,3,10,0,0,43,3,4,1,20,0,4,3,0,5,13,7,7,0,2,1,5,0,0
LEBANON,Asia,Western Asia,1569,1065,504,186,449,380,6,0,27,457,49,10,1,4,1,5,5,15,209,10,12,35,5,80,34,0,1,8,1,79,29,12,4,11,155,18,2,126,16,9,0,3,1,32,2,4,5,22,10,4,210,53,14,8,66,0,6,14,4,10,126,5,46,0,3,22,12,4,1
LESOTHO,Africa,Southern Africa,53,32,21,5,39,3,0,0,0,3,0,1,0,2,0,0,1,0,2,0,0,0,0,3,2,0,0,3,2,1,0,1,3,0,2,0,1,2,4,2,0,0,0,3,0,0,0,0,1,0,3,2,7,0,1,0,2,1,0,0,2,0,0,0,1,1,0,0,0
LIBERIA,Africa,Western Africa,267,168,99,66,74,13,0,0,4,70,11,1,2,26,0,0,1,2,7,1,1,4,3,4,17,0,1,4,3,10,6,2,13,3,8,19,0,5,19,4,0,6,0,11,2,0,4,16,0,0,12,4,0,5,22,0,1,5,2,7,9,2,10,0,3,3,1,5,0
LIBYA,Africa,Northern Africa,1691,1346,345,138,192,579,0,0,305,427,46,3,1,0,0,8,16,21,149,214,29,9,1,158,21,0,1,12,13,88,22,9,8,13,45,1,0,87,12,61,0,4,1,15,3,3,0,22,9,1,46,202,17,55,42,0,0,21,11,8,76,2,22,0,1,85,8,32,7
LIECHTENSTEIN,Europe,Western Europe,10,4,6,2,4,0,0,0,2,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LITHUANIA,Europe,Northern Europe,453,242,211,42,196,45,1,0,19,52,22,4,1,71,0,4,4,5,58,7,10,3,1,41,5,0,2,1,0,44,9,4,6,0,31,3,4,7,4,10,0,3,0,14,1,4,6,10,0,1,49,8,5,0,16,0,3,6,0,12,20,5,12,0,2,4,7,2,0
LUXEMBOURG,Europe,Western Europe,101,56,44,6,39,8,0,0,2,31,8,1,0,6,0,1,0,0,22,2,2,2,0,5,0,0,1,1,0,5,1,0,0,0,11,1,1,1,0,0,0,0,0,3,0,0,0,2,2,0,22,4,0,0,3,0,1,2,0,0,2,2,1,0,0,0,1,0,0
MACAU,Asia,Eastern Asia,591,315,276,115,317,24,1,0,21,56,30,0,1,26,0,0,1,11,223,2,2,3,0,9,11,0,4,2,1,15,15,0,2,0,45,5,2,9,11,3,0,0,0,1,0,2,2,3,0,28,35,15,4,5,28,0,1,0,1,0,15,8,3,0,0,60,2,2,0
MACEDONIA,Europe,Southern Europe,292,150,142,43,129,41,0,0,28,32,10,0,0,9,0,1,3,6,25,5,4,2,2,22,3,0,0,0,0,25,4,3,3,1,20,2,1,8,4,2,0,2,0,7,2,2,1,17,0,1,48,7,5,1,15,0,6,1,1,4,9,3,5,0,2,4,1,2,0
MADAGASCAR,Africa,Eastern Africa,157,70,87,21,68,17,3,0,7,31,4,0,1,5,0,0,2,0,12,2,0,0,0,7,3,0,0,2,1,6,2,7,1,0,9,3,0,8,7,2,0,0,0,2,3,1,1,2,2,0,8,3,2,1,4,0,0,0,2,7,16,8,15,0,0,3,3,0,0
MALAWI,Africa,Eastern Africa,309,166,143,66,106,31,1,0,4,92,6,0,1,2,0,8,3,3,18,3,0,3,1,13,3,0,0,7,1,9,10,8,1,2,17,3,3,35,3,8,0,2,0,5,4,5,4,4,1,0,16,7,25,1,19,0,0,1,3,3,23,0,7,0,4,3,5,5,0
MALAYSIA,Asia,South-Eastern Asia,8175,4345,3827,567,5909,556,14,0,47,796,156,30,18,82,1,9,25,121,1231,200,56,23,4,141,82,0,18,629,18,336,350,153,46,48,383,51,5,320,322,76,0,12,23,46,15,318,26,99,8,9,581,378,196,131,458,0,29,12,7,115,264,78,83,0,7,318,264,42,8
MALDIVES,Asia,Southern Asia,38,22,16,1,26,2,6,0,0,2,0,0,0,1,0,0,0,0,5,0,1,0,0,6,1,0,0,1,0,1,1,0,0,0,1,0,1,1,2,3,0,0,0,1,0,0,0,0,0,0,3,0,2,3,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0
MALI,Africa,Western Africa,549,372,177,133,163,12,0,0,139,71,5,0,3,23,0,5,1,4,13,3,1,15,17,22,15,0,1,2,1,12,6,4,0,8,19,41,0,6,15,7,0,1,1,12,1,1,3,27,1,2,91,4,9,4,32,0,3,1,0,15,72,18,20,0,1,4,2,5,1
MALTA,Europe,Southern Europe,20,14,6,0,11,3,1,0,0,4,1,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
MARSHAhL  ISLANDS,Australia & Pacific Islands,Micronesia,6,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARTINIQUE,North America,Caribbean,10,8,2,2,1,0,0,0,3,0,1,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MAURITANIA,Africa,Western Africa,113,92,21,40,35,6,1,0,11,16,4,0,0,0,0,1,0,4,2,8,0,4,0,5,5,0,0,2,0,1,3,1,4,2,10,2,0,0,4,0,0,0,1,0,0,1,0,0,0,0,8,12,0,1,7,0,0,0,0,0,8,0,13,0,1,0,0,3,0
MAURITIUS,Africa,Eastern Africa,273,139,134,14,182,38,0,0,2,24,11,1,0,1,0,1,0,2,23,0,4,2,1,25,1,0,0,5,3,15,5,2,2,0,23,0,2,5,7,1,0,1,2,4,0,1,2,6,1,0,55,6,3,4,29,0,3,1,2,1,10,3,2,0,2,5,1,0,0
MAYOTTE,Africa,Eastern Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,North America,Central America,18896,10168,8729,1937,6260,1487,111,2,2586,2768,463,111,1047,2130,3,81,66,718,2384,237,176,133,11,871,237,6,17,116,124,560,287,91,74,102,951,117,50,229,129,171,0,47,6,193,22,52,72,125,362,35,1231,219,184,105,362,30,101,81,34,113,6466,435,122,0,30,179,294,54,10
"MICRONESIh,  FEDERATED STATES OF",Australia & Pacific Islands,Micronesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOLDOVA,Europe,Eastern Europe,337,133,204,71,104,37,0,0,47,54,12,1,1,10,0,3,0,2,34,8,1,4,2,9,5,0,0,6,1,41,5,4,2,7,16,2,1,5,18,9,0,6,0,11,0,0,2,7,0,1,34,11,1,4,17,0,0,5,1,5,18,3,12,0,0,11,2,1,0
MONACO,Europe,Western Europe,18,10,8,2,7,0,0,0,0,4,3,0,0,2,0,0,0,0,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
MONGOLIA,Asia,Eastern Asia,3074,1198,1877,301,878,69,3,1,884,783,113,5,1,37,19,1,11,15,700,143,11,136,1,11,7,0,3,62,5,411,25,14,39,5,96,17,0,29,62,128,0,3,3,7,19,7,2,12,0,4,94,11,4,11,36,0,6,8,6,4,38,62,585,0,1,177,23,1,0
MONTENEGRO,Europe,Southern Europe,178,91,87,27,83,15,0,0,16,18,3,0,0,16,0,0,1,4,19,1,0,0,1,14,8,0,1,2,1,10,0,1,1,0,8,7,3,7,3,4,0,1,0,6,0,2,1,1,0,0,36,1,3,1,4,0,2,3,0,2,4,0,5,0,2,2,3,0,3
MONTSERRAT,North America,Caribbean,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOROCCO,Africa,Northern Africa,1877,1114,762,385,679,95,0,0,218,388,85,5,3,19,0,12,11,13,253,19,16,16,4,211,23,0,1,8,1,114,23,10,4,9,192,24,5,11,24,23,0,45,3,35,3,7,46,37,5,7,249,22,26,6,79,0,37,8,3,3,94,2,92,0,3,19,10,7,2
MOZAMBIQUE,Africa,Eastern Africa,123,68,55,17,63,15,0,0,4,20,0,1,0,3,0,0,0,1,8,0,4,0,0,8,5,0,0,0,1,5,5,4,1,0,12,1,0,4,2,3,0,1,0,1,0,1,0,0,0,0,21,1,2,2,7,0,1,1,0,3,10,0,1,0,0,2,1,3,1
NAMIBIA,Africa,Southern Africa,96,34,62,10,56,4,0,1,1,18,0,2,0,4,0,2,2,0,5,1,1,1,0,6,0,0,0,7,1,1,0,0,2,0,8,2,1,7,4,4,0,1,0,3,0,1,0,4,2,0,8,0,5,2,0,0,0,0,1,0,5,5,3,0,0,1,0,0,0
NEPAL,Asia,Southern Asia,14671,9695,4973,2865,5404,2072,3,0,289,3956,54,5,6,17,4,315,229,49,662,141,169,127,82,255,138,0,21,473,232,283,107,252,101,637,419,242,38,290,900,510,3,426,15,119,73,144,91,151,170,76,694,573,855,51,322,4,105,60,178,152,2749,136,444,0,24,162,119,58,41
NETHERLANDS,Europe,Western Europe,2624,1391,1232,342,1121,272,56,0,211,288,196,52,7,79,2,19,9,58,434,33,24,11,9,438,43,0,16,40,6,68,31,20,9,26,158,20,15,66,30,60,0,10,7,52,8,3,12,41,17,1,365,48,13,20,86,6,16,51,8,21,78,7,38,0,6,37,11,4,13
NETHERLANhS  ANTILLES,North America,Caribbean,3,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEW CALEDONIA,Australia & Pacific Islands,Melanesia,6,1,5,1,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NEW ZEALAND,Australia & Pacific Islands,Oceania,1687,917,770,128,962,186,4,0,1,248,62,36,7,53,2,11,4,19,302,19,37,12,4,61,26,0,14,26,13,59,32,24,16,17,126,20,4,34,8,33,0,8,1,60,6,11,9,41,9,6,223,33,19,28,85,0,19,13,3,13,53,23,27,0,4,31,10,19,10
NICARAGUA,North America,Central America,405,195,210,34,222,23,0,0,26,61,21,2,4,12,0,0,30,0,27,3,1,9,1,54,9,1,0,2,1,11,16,6,2,20,21,6,4,4,4,8,0,4,0,7,1,5,0,4,1,0,15,11,1,2,30,4,3,1,0,0,50,5,9,0,1,6,3,2,0
NIGER,Africa,Western Africa,185,109,76,45,79,9,0,0,28,17,3,0,0,4,0,1,25,1,2,0,0,0,1,13,13,0,0,1,0,3,7,1,1,1,3,2,0,1,6,0,0,1,0,10,0,3,1,4,1,0,28,4,9,1,17,0,0,1,1,1,12,0,3,0,1,1,0,4,0
NIGERIA,Africa,Western Africa,14495,8271,6220,1838,5477,1323,77,0,148,4839,391,28,33,341,6,243,163,94,692,92,161,278,33,761,488,0,3,143,84,628,264,203,269,326,639,801,24,367,398,225,0,110,23,232,69,81,63,216,58,10,804,357,428,41,572,0,39,124,77,342,2561,115,374,0,29,91,127,141,26
NIUE,Australia & Pacific Islands,Polynesia,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH KOREA,Asia,Eastern Asia,13,7,6,4,6,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
NORWAY,Europe,Northern Europe,2839,1307,1532,199,1441,84,7,0,29,317,460,59,6,237,5,14,9,48,883,75,36,11,2,176,42,0,92,16,12,54,23,7,7,9,164,7,5,34,81,42,0,5,10,49,30,7,14,15,17,7,412,21,20,35,52,0,15,30,24,16,52,40,22,1,14,54,13,7,3
OMAN,Asia,Western Asia,2921,2111,810,54,2465,73,2,0,175,82,54,2,0,14,0,8,3,39,273,142,2,28,13,338,5,0,1,32,9,11,28,2,134,140,24,2,0,122,79,38,0,29,0,39,5,303,5,5,11,1,21,209,130,109,94,0,1,88,2,34,114,15,15,0,1,127,4,86,0
PAKISTAN,Asia,Southern Asia,6841,5034,1807,839,2517,851,17,0,301,2025,252,7,6,26,4,34,37,60,491,71,91,95,34,378,181,0,3,108,9,450,192,105,72,25,604,92,16,166,166,87,0,16,4,63,20,13,60,136,25,6,768,145,75,44,228,0,38,16,11,42,1052,38,264,0,20,67,60,52,6
PALAU,Australia & Pacific Islands,Micronesia,3,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PANAMA,North America,Central America,1839,958,880,78,1176,41,53,0,244,161,33,10,1,42,0,10,202,3,123,15,12,79,3,280,76,0,5,6,2,59,61,5,68,60,167,16,4,24,6,86,0,9,1,18,1,3,0,9,1,10,85,13,37,5,73,8,16,4,1,6,121,5,20,0,1,13,3,0,4
PAPUA NhW  GUINEA,Australia & Pacific Islands,Melanesia,153,83,70,22,79,2,10,0,0,14,4,0,1,21,1,1,1,1,7,1,0,0,0,29,2,0,1,0,1,3,5,3,21,0,0,1,1,13,2,2,0,0,0,0,0,4,0,0,1,0,1,24,4,0,2,0,0,0,1,0,11,0,4,0,1,0,1,3,0
PARAGUAY,South America,South America,600,316,284,48,382,25,2,0,51,76,10,0,1,5,0,1,0,3,66,8,0,6,1,53,11,1,0,6,1,18,4,160,18,2,48,7,1,3,5,8,0,1,0,10,2,0,4,16,1,1,48,4,9,1,17,0,1,2,0,4,25,6,11,0,1,3,0,2,0
PERU,South America,South America,3280,1693,1587,359,1027,429,85,0,400,793,131,11,10,35,1,12,17,19,336,34,29,54,4,445,59,1,6,17,32,128,61,36,10,21,268,55,2,66,38,30,0,14,1,75,3,11,16,68,13,8,428,30,13,23,98,67,13,18,0,29,210,192,110,0,4,23,25,7,0
PHILIPPINES,Asia,South-Eastern Asia,4683,2061,2621,720,1250,414,20,0,623,1094,439,37,23,63,4,26,5,36,1505,15,55,34,8,123,43,5,37,36,13,214,40,20,8,23,186,100,6,54,20,20,26,3,3,34,5,15,7,165,16,37,1056,122,16,19,83,0,15,12,2,21,182,37,65,2,3,67,29,4,1
POLAND,Europe,Eastern Europe,2539,1017,1522,296,580,259,4,0,821,284,211,10,9,65,0,12,10,13,212,23,45,20,7,94,26,0,8,8,8,549,21,9,4,11,111,17,5,58,40,34,0,5,2,30,2,9,4,221,7,1,568,21,11,12,89,0,7,10,2,12,61,10,66,0,3,14,19,5,3
PORTUGAL,Europe,Southern Europe,1057,584,473,107,423,149,7,0,79,171,69,18,1,33,0,4,0,9,220,9,11,12,4,104,20,0,5,2,4,24,30,4,5,4,91,14,2,21,4,13,0,8,3,17,0,2,6,27,1,4,139,22,9,7,35,0,11,4,1,15,39,17,26,0,2,37,6,0,3
QATAR,Asia,Western Asia,1501,1392,109,288,850,30,10,0,102,49,168,0,1,3,0,4,0,275,357,109,36,58,1,173,1,0,0,2,4,23,23,6,2,9,21,4,0,9,2,3,0,1,1,5,0,4,3,3,28,4,45,15,6,85,34,0,1,0,0,6,70,18,32,0,1,13,0,4,0
ROMANIA,Europe,Eastern Europe,1328,567,761,143,448,336,1,0,95,206,64,5,2,28,0,9,5,18,156,6,31,12,5,63,34,0,1,10,5,151,15,8,7,21,140,17,6,44,5,14,0,5,0,39,2,3,4,45,1,4,159,44,10,5,51,1,14,7,0,14,65,7,31,0,5,11,11,6,1
RUSSIA,Europe,Eastern Europe,7046,3089,3957,710,2137,1088,11,1,866,1179,442,30,65,517,28,16,16,45,1412,78,119,62,25,623,94,1,18,40,12,345,81,33,29,39,683,73,28,108,71,60,0,23,8,104,10,24,47,143,20,30,1236,105,43,49,267,5,33,36,5,35,221,77,134,0,27,117,62,28,18
RWANDA,Africa,Eastern Africa,1484,783,700,103,839,112,0,0,7,154,9,2,4,254,2,10,110,19,73,10,24,9,2,34,39,0,0,72,4,36,35,10,44,5,78,13,15,36,48,27,0,14,2,16,4,67,20,4,5,0,73,32,97,31,66,0,7,5,3,24,93,56,45,0,11,20,7,22,5
SAINT BARTHELEMY,North America,Caribbean,4,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
