Country of Citizenship,Continent,Region,# of Active Students,Male,Female,ASSOCIATE,BACHELOR'S,DOCTORATE,FLIGHT TRAINING,HIGH SCHOOL,LANGUAGE TRAINING,MASTER'S,OTHER,OTHER VOCATIONAL SCHOOL,PRIMARY,SECONDARY,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,GU,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MP,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
GUERNSEY,Europe,Northern Europe,4,2,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GUINEA,Africa,Western Africa,110,70,40,23,33,1,0,0,35,12,0,0,1,5,0,1,2,1,8,0,2,0,1,2,7,0,0,0,0,0,1,1,0,0,7,8,0,3,6,1,0,0,0,4,0,0,0,2,0,0,24,4,2,2,4,0,0,0,0,0,7,0,9,0,0,1,0,0,0
GUINEA-BISSAU,Africa,Western Africa,15,10,5,2,7,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUYANA,South America,South America,259,102,157,63,103,40,6,0,0,33,9,1,0,4,0,4,1,0,5,0,5,8,1,49,2,0,0,0,3,2,3,0,0,2,7,9,0,3,4,1,0,4,0,2,1,2,0,4,0,0,98,11,0,0,8,0,1,2,0,3,6,1,3,1,0,0,0,2,1
HAITI,North America,Caribbean,887,539,348,233,410,25,1,1,36,88,15,3,21,54,0,3,2,6,9,2,6,2,1,199,22,1,0,19,5,16,20,9,27,9,49,9,5,13,10,12,0,4,3,37,1,4,4,32,1,0,120,16,7,3,21,34,6,9,0,14,31,12,39,0,8,3,15,4,3
HONDURAS,North America,Central America,1920,923,997,268,1130,97,2,0,97,244,25,4,16,37,0,14,56,2,60,15,19,18,2,322,101,0,0,17,7,68,32,11,11,144,86,14,1,23,28,71,0,18,1,25,5,4,5,25,10,3,91,38,17,6,84,11,12,12,8,18,298,27,49,0,5,11,9,3,3
HONG KONG,Asia,Eastern Asia,8321,4635,3685,1906,4117,485,23,0,154,652,376,16,27,565,0,10,18,71,2882,29,69,38,3,143,105,2,87,46,39,249,152,30,23,13,507,81,17,187,111,51,0,4,7,48,1,8,25,78,4,47,631,98,6,111,301,0,25,29,18,27,204,138,65,0,20,1398,56,5,4
HUNGARY,Europe,Eastern Europe,794,391,403,61,314,149,1,0,41,142,41,7,5,33,1,6,3,13,129,8,6,10,0,62,6,1,2,16,4,25,11,6,5,4,61,8,1,12,4,19,0,0,2,17,0,5,7,19,4,11,149,18,11,8,29,0,4,6,0,8,36,5,7,0,3,7,12,1,2
ICELAND,Europe,Northern Europe,413,201,212,27,189,53,3,1,4,83,35,10,1,7,0,11,2,4,73,5,2,0,0,59,17,0,4,1,0,5,5,0,1,6,29,3,0,8,10,1,0,2,0,19,1,0,2,6,0,0,70,3,3,2,6,0,2,15,1,7,10,1,2,0,1,9,5,0,0
INDIA,Asia,Southern Asia,146336,98292,48008,1671,14511,17312,260,7,1057,109251,1896,152,14,204,54,1169,628,3295,21871,1335,2500,675,1796,4653,2850,1,31,925,116,9187,4036,1276,1145,1058,6832,1766,67,4991,1398,5248,0,668,57,3487,340,603,871,3913,389,141,14934,5712,1455,589,6611,21,361,853,286,754,18452,651,3882,2,46,865,1069,350,71
INDONESIA,Asia,South-Eastern Asia,8568,4665,3900,1655,4406,376,118,3,159,1088,608,23,12,120,3,4,13,48,3050,84,34,38,9,251,118,1,16,83,12,314,260,48,28,35,545,55,2,187,99,31,1,8,8,42,3,20,19,32,10,19,498,134,66,213,169,0,29,8,8,36,331,22,55,0,3,1385,68,12,1
IRAN,Asia,Southern Asia,11478,7173,4300,252,515,7459,4,0,142,2840,222,7,2,35,2,106,59,229,1521,179,109,112,42,562,246,0,30,137,30,580,193,135,118,170,614,207,19,438,113,162,0,83,22,298,56,87,53,175,151,98,699,431,182,171,453,2,35,124,16,125,1137,142,326,0,11,182,191,87,28
IRAQ,Asia,Western Asia,689,542,147,44,132,174,6,0,107,182,37,1,0,6,0,5,29,14,69,13,16,9,1,28,8,0,2,7,0,47,40,10,8,1,18,5,3,62,8,24,0,6,1,13,0,9,7,2,4,1,23,29,13,10,20,0,0,1,3,5,65,4,22,0,4,11,1,7,1
IRELAND,Europe,Northern Europe,1097,674,423,101,470,151,13,1,1,225,91,24,2,18,1,8,3,4,107,7,31,18,2,56,45,1,4,16,2,40,46,14,16,7,87,11,6,23,9,18,0,8,6,36,5,8,5,18,3,3,176,13,20,2,58,1,17,19,0,29,43,2,22,0,1,4,7,7,2
ISLE OF MAN,Europe,Northern Europe,5,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ISRAEL,Asia,Western Asia,2567,1700,866,171,1056,425,7,3,117,541,181,24,3,39,1,3,2,17,357,18,35,22,1,153,21,0,5,9,1,102,28,4,7,8,233,36,3,38,11,13,0,2,1,33,0,4,5,67,7,13,1029,34,6,17,84,0,10,3,2,3,56,10,22,0,4,6,17,3,1
ITALY,Europe,Southern Europe,5933,3453,2479,415,1504,1113,86,3,750,953,591,54,31,433,3,13,9,60,1167,42,81,87,7,637,87,2,34,19,9,231,70,25,11,16,644,64,25,76,37,61,0,8,4,83,2,12,17,126,13,12,1321,54,9,25,168,9,40,39,1,23,177,50,71,0,17,62,50,21,2
JAMAICA,North America,Caribbean,3074,1205,1868,522,1520,289,6,2,1,600,40,11,6,77,0,45,18,14,84,9,80,96,12,548,89,0,1,28,6,53,42,24,23,54,120,98,14,66,26,82,0,18,4,73,18,24,15,101,19,1,507,67,25,7,102,8,9,47,6,70,187,17,64,7,3,12,17,13,1
JAPAN,Asia,Eastern Asia,26187,11462,14716,4268,6242,1046,184,14,7666,2553,2493,327,74,1320,17,118,187,369,8363,168,179,181,27,488,168,25,1698,175,46,459,203,186,130,35,1523,150,43,256,251,385,15,47,86,172,64,150,77,124,20,220,4327,314,114,772,490,0,51,70,22,122,378,283,185,0,40,1847,216,126,25
JERSEY,Europe,Northern Europe,4,2,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JORDAN,Asia,Western Asia,2942,2338,603,366,665,706,9,0,500,603,81,4,1,7,1,32,33,38,404,23,42,34,7,172,22,0,1,55,4,253,63,41,38,29,128,31,4,142,25,31,0,29,2,60,10,11,20,51,37,2,180,164,17,14,89,0,10,16,15,22,269,42,122,0,5,38,47,14,3
KAZAKHSTAN,Asia,Central Asia,2405,1212,1193,423,756,83,8,0,550,310,120,5,10,140,0,3,37,21,473,48,13,28,12,134,26,0,7,7,4,102,18,7,2,7,265,22,9,23,20,18,0,10,1,21,2,2,8,27,8,5,372,21,20,18,61,0,8,3,4,5,333,6,55,0,7,68,18,10,6
KENYA,Africa,Eastern Africa,3610,1803,1805,627,1547,435,21,0,13,841,82,2,1,41,13,47,22,29,178,18,50,39,33,143,96,0,4,73,6,106,82,131,68,52,265,100,13,108,139,140,0,30,7,72,10,31,20,59,24,2,209,122,107,23,173,7,19,37,16,76,405,15,75,0,8,40,41,12,15
KIRIBATI,Australia&Pacific Islands,Micronesia,9,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KOSOVO,Europe,Southern Europe,156,97,59,26,75,14,0,0,10,18,5,0,0,8,0,0,0,3,16,1,1,2,0,6,6,0,1,9,1,6,1,0,2,0,8,1,1,5,7,3,0,0,0,4,0,1,1,0,1,1,29,3,4,0,7,0,2,0,0,0,16,0,1,0,1,0,3,2,0
KUWAIT,Asia,Western Asia,9734,8344,1386,369,6051,299,10,0,2535,350,106,2,2,10,0,108,8,1250,2012,426,66,56,40,752,27,0,1,24,889,54,96,130,46,12,204,52,0,78,26,103,0,3,52,97,1,24,5,24,176,0,124,616,56,314,433,0,9,14,5,399,286,59,209,0,0,92,34,216,26
KYRGYZSTAN,Asia,Central Asia,425,238,187,47,91,23,0,0,141,71,39,1,1,11,0,6,0,2,27,8,0,5,0,14,4,0,2,0,1,145,5,0,3,0,23,1,0,2,10,11,0,1,3,3,0,8,2,3,2,1,40,4,2,2,11,0,0,0,0,2,36,2,31,0,0,3,0,0,0
LAOS,Asia,South-Eastern Asia,103,61,42,25,14,3,0,0,30,5,3,0,9,14,0,0,2,0,25,0,1,0,0,7,1,0,0,3,0,3,0,2,0,7,2,0,0,1,4,2,0,0,0,1,0,0,0,0,0,3,9,1,1,1,0,0,1,0,0,4,9,4,3,0,0,6,0,0,0
LATVIA,Europe,Northern Europe,343,157,185,37,184,29,2,0,8,50,8,1,5,19,1,3,1,3,43,4,10,1,1,26,9,0,0,11,2,18,6,6,8,8,14,5,1,5,3,13,0,1,0,6,2,5,0,11,0,1,40,4,8,1,14,0,3,3,0,7,18,4,5,0,2,1,4,1,0
LEBANON,Asia,Western Asia,1447,1010,436,193,370,361,8,0,38,418,41,6,1,11,0,6,4,16,188,15,13,37,3,70,15,0,1,5,1,63,35,10,7,12,151,20,1,123,17,11,0,4,0,24,1,3,4,23,7,8,181,54,21,8,54,0,3,10,2,10,128,5,45,0,1,12,12,3,0
LESOTHO,Africa,Southern Africa,49,27,22,2,37,5,0,0,0,1,1,0,0,3,0,0,1,0,4,1,0,0,0,3,1,0,0,2,3,1,2,0,1,1,4,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,2,2,7,0,0,0,2,1,0,0,3,0,0,0,1,1,0,0,0
LIBERIA,Africa,Western Africa,254,161,93,55,78,5,0,0,3,75,7,1,4,26,0,1,2,0,9,4,2,3,3,4,21,0,1,6,0,9,5,0,10,2,8,12,1,10,12,6,0,3,0,13,2,0,2,16,0,0,5,2,1,1,34,0,1,5,1,5,9,2,8,0,3,2,3,5,0
LIBYA,Africa,Northern Africa,2078,1601,477,109,151,617,0,1,637,488,61,10,1,3,0,8,11,16,170,278,61,16,8,190,21,0,1,9,17,105,24,10,18,14,76,4,0,111,11,83,0,5,1,23,0,3,3,16,8,1,84,182,23,69,57,0,2,28,9,15,92,3,21,0,1,116,6,39,9
LIECHTENSTEIN,Europe,Western Europe,12,5,7,0,5,0,0,0,5,1,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LITHUANIA,Europe,Northern Europe,452,234,218,45,183,31,1,0,19,56,27,0,0,90,0,2,2,6,46,10,7,3,1,42,11,0,2,3,0,45,6,3,7,0,25,12,4,9,8,11,0,1,0,22,0,3,4,8,0,0,49,8,8,1,14,0,2,7,0,10,18,2,13,0,1,3,8,4,1
LUXEMBOURG,Europe,Western Europe,103,65,38,5,42,10,2,0,3,20,14,0,0,7,0,0,0,2,25,1,1,1,0,9,1,0,1,0,1,5,0,0,0,0,8,0,1,1,1,0,0,0,0,1,0,0,0,2,2,0,17,10,0,0,3,0,1,1,0,1,4,1,0,0,0,1,1,0,0
MACAU,Asia,Eastern Asia,599,327,272,148,280,29,2,0,13,49,45,0,0,33,0,0,1,8,228,6,2,3,0,9,5,0,8,1,1,8,12,0,1,0,37,2,1,10,7,2,0,1,2,0,0,1,2,3,0,25,32,16,4,6,26,0,0,0,1,1,19,16,3,0,0,84,2,1,2
MACEDONIA,Europe,Southern Europe,317,165,152,49,125,37,0,0,28,51,11,0,1,15,0,1,3,5,33,6,3,3,2,27,2,0,1,0,0,24,5,4,1,1,22,4,1,8,10,8,0,1,0,8,2,3,1,13,1,2,45,4,8,1,13,0,4,3,0,5,12,0,6,0,2,3,2,4,0
MADAGASCAR,Africa,Eastern Africa,169,81,88,19,61,19,7,0,8,46,5,1,0,3,0,1,4,0,8,0,0,2,0,12,3,0,0,1,1,4,3,5,0,0,12,2,0,8,9,5,0,0,1,5,1,0,1,4,2,0,10,3,2,1,4,0,0,0,0,12,20,7,14,0,0,1,1,0,0
MALAWI,Africa,Eastern Africa,275,147,128,46,107,35,0,0,5,72,7,0,0,3,0,8,1,1,16,3,2,2,1,8,2,0,1,4,0,10,10,5,1,1,22,0,3,40,5,7,0,3,0,5,2,7,3,2,0,0,12,8,23,0,14,0,0,0,2,2,24,3,4,0,2,0,2,4,0
MALAYSIA,Asia,South-Eastern Asia,7627,4062,3564,400,5563,565,6,0,63,719,183,13,21,94,0,10,17,90,1067,134,50,28,2,123,77,0,25,660,20,326,319,145,36,46,321,57,11,350,298,83,1,17,26,54,21,265,30,99,6,9,621,311,198,71,487,0,42,12,7,170,261,33,100,0,11,187,245,41,7
MALDIVES,Asia,Southern Asia,78,58,20,3,21,3,45,0,0,3,2,0,0,1,0,0,0,0,3,0,2,0,0,44,0,0,0,1,0,2,1,0,0,0,1,0,1,1,3,2,0,0,0,0,0,0,0,0,1,1,4,0,1,2,1,0,0,0,0,0,5,0,0,0,2,0,0,0,0
MALI,Africa,Western Africa,619,413,206,153,212,15,0,0,129,76,14,0,1,19,0,3,1,1,9,6,1,15,33,19,25,0,0,4,4,7,2,1,5,10,21,59,0,10,12,7,0,0,1,11,1,2,5,24,1,1,100,6,16,6,43,0,3,0,0,15,76,27,12,0,1,7,4,2,0
MALTA,Europe,Southern Europe,18,10,8,3,8,1,0,0,0,4,1,1,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MARSHALL ISLANDS,Australia&Pacific Islands,Micronesia,5,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARTINIQUE,North America,Caribbean,5,4,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAURITANIA,Africa,Western Africa,117,91,26,24,34,5,0,0,43,8,2,0,0,1,0,1,0,8,1,9,1,3,0,4,6,0,0,0,0,0,1,0,6,2,11,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0,13,11,0,0,3,0,0,2,0,0,8,0,12,0,1,0,4,1,0
MAURITIUS,Africa,Eastern Africa,233,125,108,20,136,34,4,0,1,26,6,3,0,3,0,2,0,1,16,2,4,2,2,26,4,0,0,4,1,8,7,4,2,2,20,3,3,2,6,4,0,1,0,3,0,1,1,5,2,0,40,4,4,3,15,0,3,0,1,1,9,5,1,0,1,7,1,0,0
MAYOTTE,Africa,Eastern Africa,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,North America,Central America,21507,11276,10231,1850,5986,1455,99,5,4659,2589,681,129,1540,2514,2,64,71,1113,2698,187,216,141,10,887,231,7,48,104,93,623,259,60,37,77,973,112,29,296,144,293,0,30,13,148,12,43,59,121,502,31,1278,176,335,89,328,43,157,73,11,184,8022,375,109,1,41,298,223,22,8
"MICRONESIh,  FEDERATED STATES OF",Australia&Pacific Islands,Micronesia,216,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOLDOVA,Europe,Eastern Europe,440,173,267,99,147,51,1,0,53,70,13,1,0,5,0,4,0,2,35,6,2,8,2,12,12,0,0,7,1,45,4,5,2,8,20,13,0,5,26,11,0,5,0,21,0,3,1,9,0,2,46,13,2,2,14,0,1,10,1,6,26,7,21,0,0,15,2,1,2
MONACO,Europe,Western Europe,21,11,10,1,12,0,0,0,1,4,2,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
MONGOLIA,Asia,Eastern Asia,2847,1198,1649,455,929,64,9,0,523,700,100,6,3,58,21,4,6,9,729,114,18,65,3,40,10,0,16,72,7,350,17,21,25,5,109,13,1,19,53,144,0,1,3,7,27,16,7,14,0,4,84,13,7,10,33,0,5,9,13,3,40,72,429,0,0,160,14,3,2
MONTENEGRO,Europe,Southern Europe,176,96,80,19,80,14,0,0,12,20,5,0,0,26,0,1,2,3,16,1,2,0,1,18,7,0,1,0,0,7,3,2,1,0,12,3,2,5,9,3,0,2,0,6,0,1,2,2,0,0,31,1,4,0,7,0,2,2,0,3,4,0,3,0,1,3,3,0,0
MONTSERRAT,North America,Caribbean,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOROCCO,Africa,Northern Africa,1768,1073,695,421,615,74,2,0,252,303,88,4,0,9,0,10,17,10,226,21,18,27,4,210,22,0,1,6,2,90,20,8,10,4,150,22,2,13,17,20,0,1,2,51,1,6,26,32,4,5,216,29,27,9,78,0,40,11,3,4,127,6,113,0,3,16,10,15,3
MOZAMBIQUE,Africa,Eastern Africa,88,49,39,12,47,13,0,0,2,13,1,0,0,0,0,0,0,1,2,0,3,2,0,8,2,0,0,0,1,3,6,2,0,0,6,1,0,3,1,3,0,0,0,0,0,1,1,0,0,0,13,1,2,2,5,0,1,0,0,2,8,1,1,0,0,2,1,2,1
NAMIBIA,Africa,Southern Africa,97,38,59,18,44,7,4,0,4,12,1,3,0,4,0,2,1,1,8,0,2,0,0,8,0,0,2,6,1,2,0,1,1,0,6,0,0,7,5,6,0,0,0,1,0,0,0,3,0,0,5,1,4,1,1,0,0,2,0,0,4,1,4,0,0,11,0,0,0
NEPAL,Asia,Southern Asia,10334,6792,3539,885,4481,1875,11,1,70,2905,80,0,2,24,2,192,96,26,294,102,85,108,117,198,113,0,19,295,150,264,92,143,68,682,446,221,34,113,636,391,1,168,11,90,95,156,72,112,131,62,472,321,631,51,217,4,48,57,158,121,1838,85,265,0,22,57,72,73,57
NETHERLANDS,Europe,Western Europe,2274,1250,1024,313,917,236,53,0,158,283,210,34,7,63,3,20,6,57,399,30,27,20,7,338,37,0,14,41,6,64,14,12,9,14,154,22,6,63,27,46,0,9,5,39,5,3,9,26,12,4,336,40,16,20,66,10,13,42,5,16,64,14,31,1,17,19,9,1,6
NETHERLANDS ANTILLES,North America,Caribbean,30,16,14,5,17,0,0,0,0,5,0,0,1,2,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,3,0,1,1,0,0,0,0,0
NEW CALEDONIA,Australia&Pacific Islands,Melanesia,23,11,12,4,4,2,0,0,0,12,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEW ZEALAND,Australia&Pacific Islands,Oceania,1436,766,670,74,766,171,1,3,1,230,73,49,10,58,3,8,6,17,271,12,30,13,1,64,22,0,19,18,4,49,24,7,10,14,109,17,3,34,8,30,0,7,2,51,2,10,11,32,7,5,191,37,12,24,59,0,19,14,1,11,47,27,18,0,4,26,7,15,4
NICARAGUA,North America,Central America,393,196,197,34,226,23,1,0,26,49,11,6,4,13,1,2,32,0,23,3,5,7,0,47,7,1,0,5,1,7,15,4,1,22,17,4,6,7,4,10,0,4,0,7,0,5,1,9,1,0,15,8,5,0,28,3,1,2,0,4,43,3,13,0,1,6,2,1,0
NIGER,Africa,Western Africa,190,111,79,56,80,14,0,0,19,18,2,0,0,1,0,1,29,2,4,1,0,1,1,8,16,0,1,3,2,3,8,0,0,1,7,4,0,5,5,0,0,1,0,8,0,3,1,5,1,1,15,5,11,1,15,0,0,0,0,0,12,0,6,0,1,0,0,1,1
NIGERIA,Africa,Western Africa,11959,7035,4920,1209,4931,1048,114,1,89,3739,375,36,28,389,2,205,110,65,543,75,90,274,33,668,423,0,1,119,59,538,231,181,181,293,559,667,14,316,306,199,0,120,18,209,55,43,46,215,54,6,694,306,386,35,483,0,33,108,44,282,1966,77,294,0,21,57,82,154,19
NIUE,Australia&Pacific Islands,Polynesia,7,3,4,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NORTH KOREA,Asia,Eastern Asia,8,5,3,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NORWAY,Europe,Northern Europe,3620,1687,1933,139,1665,76,38,1,61,393,938,77,6,226,5,19,6,55,1193,73,35,13,1,203,42,0,271,14,9,50,16,4,9,9,180,9,2,34,109,39,0,3,21,39,58,6,9,11,21,5,574,22,24,30,52,1,12,37,28,24,64,37,23,0,11,86,12,7,3
OMAN,Asia,Western Asia,2619,1932,687,100,1755,56,2,0,541,82,74,3,0,6,0,5,3,16,231,108,2,29,16,271,2,0,1,33,5,11,22,2,122,161,15,3,0,87,72,39,0,26,0,35,25,244,2,3,9,0,24,196,146,102,79,0,1,88,0,32,116,15,6,0,0,131,5,78,0
PAKISTAN,Asia,Southern Asia,5065,3612,1452,594,1940,674,12,1,198,1445,174,3,1,23,1,29,27,32,414,48,82,72,25,224,126,0,2,60,14,351,130,101,44,22,422,76,15,121,130,67,0,11,1,65,8,7,36,81,18,8,580,131,68,26,159,0,25,18,6,30,773,26,205,0,23,44,50,27,4
PALAU,Australia&Pacific Islands,Micronesia,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PANAMA,North America,Central America,1723,854,868,75,1072,56,27,0,250,163,31,11,6,32,1,5,192,5,118,8,5,52,0,224,78,0,1,4,2,62,35,4,53,50,172,15,4,31,5,124,0,8,0,13,1,2,3,10,1,18,112,8,7,2,65,10,29,4,0,7,127,3,25,0,1,8,6,1,2
PAPUA NEW GUINEA,Australia&Pacific Islands,Melanesia,201,116,85,28,110,2,8,0,0,12,11,0,3,27,1,0,4,1,11,0,0,0,0,33,5,0,2,11,0,1,9,0,20,1,0,1,0,9,3,3,0,0,0,0,0,7,1,0,3,0,2,48,1,1,1,0,0,1,0,0,12,1,4,0,1,0,1,2,0
PARAGUAY,South America,South America,625,334,291,44,337,20,3,0,98,60,25,3,0,35,0,1,3,1,69,9,1,8,1,72,11,0,0,6,1,10,4,155,6,8,44,8,2,1,4,13,0,1,1,10,2,0,2,11,0,1,47,3,5,2,54,0,2,2,0,2,24,3,10,0,1,4,0,0,0
PERU,South America,South America,3143,1546,1597,267,848,423,66,1,686,662,127,11,16,36,0,12,16,252,291,32,39,67,4,349,46,0,8,13,17,139,44,40,7,20,249,53,2,55,55,28,0,9,0,54,3,10,14,73,18,5,371,31,13,25,84,83,15,11,0,25,182,132,88,0,7,19,24,8,1
PHILIPPINES,Asia,South-Eastern Asia,4519,2012,2506,682,1218,426,14,1,530,948,600,28,16,56,3,31,6,35,1408,12,40,39,9,130,34,5,35,39,8,204,43,17,10,21,170,117,6,56,26,26,13,6,3,37,6,18,6,186,10,37,958,132,18,26,90,0,19,12,5,24,182,43,58,2,3,52,35,5,3
POLAND,Europe,Eastern Europe,2590,1065,1525,342,545,283,7,0,750,318,277,9,1,58,0,12,9,9,207,13,49,27,9,82,23,0,5,9,10,560,22,12,7,6,93,15,3,80,44,33,0,4,1,28,3,7,4,242,6,4,604,36,6,7,85,0,8,4,1,14,58,11,67,0,1,19,23,6,2
PORTUGAL,Europe,Southern Europe,1042,570,472,117,353,165,12,1,74,175,97,13,4,31,0,3,0,3,222,9,8,12,3,105,17,0,4,0,1,45,23,6,9,3,96,15,3,18,8,9,0,7,1,16,0,2,4,27,3,4,136,11,7,11,35,0,6,4,1,9,46,17,21,0,1,45,3,1,2
QATAR,Asia,Western Asia,1668,1576,92,401,733,19,7,0,324,48,129,0,0,7,0,7,1,326,339,171,49,77,0,167,3,0,1,14,4,13,24,5,2,6,39,18,2,7,1,3,0,0,1,4,0,8,0,4,11,3,46,13,7,95,40,0,1,2,0,3,58,15,48,0,0,25,2,1,2
ROMANIA,Europe,Eastern Europe,1419,592,827,149,401,405,5,0,110,250,66,4,1,28,0,6,6,21,160,10,29,14,2,69,24,0,3,13,4,140,15,10,10,25,121,16,10,45,8,19,0,3,1,28,2,5,7,52,3,7,192,59,12,8,54,0,16,17,1,13,67,8,48,0,3,17,13,3,0
RUSSIA,Europe,Eastern Europe,7605,3203,4401,842,2040,1097,47,2,980,1302,541,37,79,638,55,22,28,40,1450,72,112,73,35,708,99,0,22,47,15,343,69,37,34,45,718,95,32,128,75,64,0,24,7,101,11,27,26,154,17,17,1413,113,63,47,313,2,32,50,5,37,246,70,167,0,16,131,49,28,21
RWANDA,Africa,Eastern Africa,1306,732,574,114,671,82,1,0,11,163,5,0,4,255,1,6,117,5,82,8,23,5,1,26,34,0,0,85,2,36,26,8,44,4,52,14,22,18,29,28,0,19,1,9,1,10,12,3,3,1,59,30,121,30,48,0,6,11,4,19,94,52,37,0,10,16,13,19,2
SAINT BARTHELEMY,North America,Caribbean,4,2,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAINT KITTS AND NEVIS,North America,Caribbean,289,110,179,21,205,14,1,1,0,37,4,0,1,5,0,2,0,0,15,0,2,2,2,31,4,0,0,0,1,3,3,2,0,0,3,5,0,2,0,6,0,0,0,1,0,0,0,4,0,0,43,3,24,0,0,0,0,2,1,1,66,2,4,51,0,2,0,0,2
