hub,soc_code,share
NYC_MSA,nan,0.0077522455189393
NYC_MSA,nan,0.0079454551574801
NYC_MSA,nan,0.0033537693596678
NYC_MSA,nan,0.0037834347745213
NYC_MSA,nan,0.0078104652643508
NYC_MSA,nan,0.0016002095563401
NYC_MSA,nan,0.0038146201079063
NYC_MSA,nan,0.0026754553296011
NYC_MSA,nan,0.0021248293996672
NYC_MSA,nan,0.0016953231574984
NYC_MSA,nan,0.0045646937180822
NYC_MSA,nan,0.0016549896604755
NYC_MSA,nan,0.0019386864920622
NYC_MSA,nan,0.0058848024129761
NYC_MSA,nan,0.0021273214800201
NYC_MSA,nan,0.0012012703197716
NYC_MSA,nan,0.0055137709662735
NYC_MSA,nan,0.0135516543460308
NYC_MSA,nan,0.0026754553296011
NYC_MSA,nan,0.0001902922039233
NYC_MSA,nan,0.0025946436257282
NYC_MSA,nan,0.0016456456794972
NYC_MSA,nan,0.0100033727156217
NYC_MSA,nan,0.3741135548469162
Miami_MSA,nan,0.0044863135618159
Miami_MSA,nan,0.0022502987512037
Miami_MSA,nan,0.0020589746467723
Miami_MSA,nan,0.0017945767922461
Miami_MSA,nan,0.0043341577193533
Miami_MSA,nan,0.0019963096852273
Miami_MSA,nan,0.001778988350658
Miami_MSA,nan,0.0088869526495538
Miami_MSA,nan,0.0021472503226506
Miami_MSA,nan,0.0019664448594845
Miami_MSA,nan,0.0018001739181041
Miami_MSA,nan,0.0135733150752226
Miami_MSA,nan,0.0021215224429209
Miami_MSA,nan,0.0017374848247126
Miami_MSA,nan,0.0011178813834409
Miami_MSA,nan,0.0022831284627369
Miami_MSA,nan,0.0062935503107595
Miami_MSA,nan,0.0083259302001234
Miami_MSA,nan,0.0042915523349206
Miami_MSA,nan,0.0012779397149988
Miami_MSA,nan,0.0013302426078988
Miami_MSA,nan,0.0019256119063653
Miami_MSA,nan,0.0011124699996743
Miami_MSA,nan,0.0022734968496485
Miami_MSA,nan,0.002490065303107
Miami_MSA,nan,0.0004895514764554
Miami_MSA,nan,0.0014231887304782
Miami_MSA,nan,0.0040549579426814
Miami_MSA,nan,0.0025003518073839
Miami_MSA,nan,0.0033006028391693
Miami_MSA,nan,0.0043674204228399
Miami_MSA,nan,0.0132642960551847
Miami_MSA,nan,0.0090957800616578
Miami_MSA,nan,0.0023873546391533
Miami_MSA,nan,0.0038175606180942
Miami_MSA,nan,0.0027384283175103
Miami_MSA,nan,0.0037112017389586
Miami_MSA,nan,0.0002766679640868
Miami_MSA,nan,0.0017149455175528
Miami_MSA,nan,0.0024083989093566
Miami_MSA,nan,0.0020746887852175
Miami_MSA,nan,0.0026937397128314
Miami_MSA,nan,0.0107329764260424
Miami_MSA,nan,0.01310142266654
Miami_MSA,nan,0.0070100664351619
Miami_MSA,nan,0.0040874405456343
Miami_MSA,nan,0.0042402893052254
Miami_MSA,nan,0.0893891694908405
Miami_MSA,nan,0.0032297141993394
Miami_MSA,nan,0.0049264392789925
Miami_MSA,nan,0.0025005955634095
Miami_MSA,nan,0.0209419997627395
Miami_MSA,nan,0.0022139554590666
Miami_MSA,nan,0.0025501774077966
Miami_MSA,nan,0.0039865485453871
Miami_MSA,nan,0.0170285765624726
Miami_MSA,nan,0.01265620285469
Miami_MSA,nan,0.0061965019367747
Miami_MSA,nan,0.0069617370904859
Miami_MSA,nan,0.0019810295950115
Miami_MSA,nan,0.0089911027740902
Miami_MSA,nan,0.0055263863156183
Miami_MSA,nan,0.0015027396469351
Miami_MSA,nan,0.021730742097536
Miami_MSA,nan,0.0138468563807701
Miami_MSA,nan,0.0021472503226506
Miami_MSA,nan,0.0033714894476991
Miami_MSA,nan,0.0027521111557429
Miami_MSA,nan,0.0026425428222712
Miami_MSA,nan,0.0024055632142597
Miami_MSA,nan,0.001492241887436
Miami_MSA,nan,0.0023164866373335
Miami_MSA,nan,0.0056975010142338
Miami_MSA,nan,0.0077754028288758
Miami_MSA,nan,0.0016149974218883
Miami_MSA,nan,0.0125524663841289
Miami_MSA,nan,0.0046342525875409
Miami_MSA,nan,0.0182530681375115
Miami_MSA,nan,0.0058476700825844
Miami_MSA,nan,0.0032269393619968
Miami_MSA,nan,0.0037322703847644
Miami_MSA,nan,0.0083463404609043
Miami_MSA,nan,0.0058389930993439
Miami_MSA,nan,0.009201657522643
Miami_MSA,nan,0.0042863440811753
Miami_MSA,nan,0.0030449776014976
Miami_MSA,nan,0.001672921978753
Miami_MSA,nan,0.0016060597009526
Miami_MSA,nan,0.0060180518880831
Miami_MSA,nan,0.0077522455189393
Miami_MSA,nan,0.0079454551574801
Miami_MSA,nan,0.0033537693596678
Miami_MSA,nan,0.0037834347745213
Miami_MSA,nan,0.0078104652643508
Miami_MSA,nan,0.0016002095563401
Miami_MSA,nan,0.0038146201079063
Miami_MSA,nan,0.0026754553296011
Miami_MSA,nan,0.0021248293996672
Miami_MSA,nan,0.0016953231574984
Miami_MSA,nan,0.0045646937180822
Miami_MSA,nan,0.0016549896604755
Miami_MSA,nan,0.0019386864920622
Miami_MSA,nan,0.0058848024129761
Miami_MSA,nan,0.0021273214800201
Miami_MSA,nan,0.0012012703197716
Miami_MSA,nan,0.0055137709662735
Miami_MSA,nan,0.0135516543460308
Miami_MSA,nan,0.0026754553296011
Miami_MSA,nan,0.0001902922039233
Miami_MSA,nan,0.0025946436257282
Miami_MSA,nan,0.0016456456794972
Miami_MSA,nan,0.0100033727156217
Miami_MSA,nan,0.3741135548469162
NJ_State,nan,0.0044863135618159
NJ_State,nan,0.0022502987512037
NJ_State,nan,0.0020589746467723
NJ_State,nan,0.0017945767922461
NJ_State,nan,0.0043341577193533
NJ_State,nan,0.0019963096852273
NJ_State,nan,0.001778988350658
NJ_State,nan,0.0088869526495538
NJ_State,nan,0.0021472503226506
NJ_State,nan,0.0019664448594845
NJ_State,nan,0.0018001739181041
NJ_State,nan,0.0135733150752226
NJ_State,nan,0.0021215224429209
NJ_State,nan,0.0017374848247126
NJ_State,nan,0.0011178813834409
NJ_State,nan,0.0022831284627369
NJ_State,nan,0.0062935503107595
NJ_State,nan,0.0083259302001234
NJ_State,nan,0.0042915523349206
NJ_State,nan,0.0012779397149988
NJ_State,nan,0.0013302426078988
NJ_State,nan,0.0019256119063653
NJ_State,nan,0.0011124699996743
NJ_State,nan,0.0022734968496485
NJ_State,nan,0.002490065303107
NJ_State,nan,0.0004895514764554
NJ_State,nan,0.0014231887304782
NJ_State,nan,0.0040549579426814
NJ_State,nan,0.0025003518073839
NJ_State,nan,0.0033006028391693
NJ_State,nan,0.0043674204228399
NJ_State,nan,0.0132642960551847
NJ_State,nan,0.0090957800616578
NJ_State,nan,0.0023873546391533
NJ_State,nan,0.0038175606180942
NJ_State,nan,0.0027384283175103
NJ_State,nan,0.0037112017389586
NJ_State,nan,0.0002766679640868
NJ_State,nan,0.0017149455175528
NJ_State,nan,0.0024083989093566
NJ_State,nan,0.0020746887852175
NJ_State,nan,0.0026937397128314
NJ_State,nan,0.0107329764260424
NJ_State,nan,0.01310142266654
NJ_State,nan,0.0070100664351619
NJ_State,nan,0.0040874405456343
NJ_State,nan,0.0042402893052254
NJ_State,nan,0.0893891694908405
NJ_State,nan,0.0032297141993394
NJ_State,nan,0.0049264392789925
NJ_State,nan,0.0025005955634095
NJ_State,nan,0.0209419997627395
NJ_State,nan,0.0022139554590666
NJ_State,nan,0.0025501774077966
NJ_State,nan,0.0039865485453871
NJ_State,nan,0.0170285765624726
NJ_State,nan,0.01265620285469
NJ_State,nan,0.0061965019367747
NJ_State,nan,0.0069617370904859
NJ_State,nan,0.0019810295950115
NJ_State,nan,0.0089911027740902
NJ_State,nan,0.0055263863156183
NJ_State,nan,0.0015027396469351
NJ_State,nan,0.021730742097536
NJ_State,nan,0.0138468563807701
NJ_State,nan,0.0021472503226506
NJ_State,nan,0.0033714894476991
NJ_State,nan,0.0027521111557429
NJ_State,nan,0.0026425428222712
NJ_State,nan,0.0024055632142597
NJ_State,nan,0.001492241887436
NJ_State,nan,0.0023164866373335
NJ_State,nan,0.0056975010142338
NJ_State,nan,0.0077754028288758
NJ_State,nan,0.0016149974218883
NJ_State,nan,0.0125524663841289
NJ_State,nan,0.0046342525875409
NJ_State,nan,0.0182530681375115
NJ_State,nan,0.0058476700825844
NJ_State,nan,0.0032269393619968
NJ_State,nan,0.0037322703847644
NJ_State,nan,0.0083463404609043
NJ_State,nan,0.0058389930993439
NJ_State,nan,0.009201657522643
NJ_State,nan,0.0042863440811753
NJ_State,nan,0.0030449776014976
NJ_State,nan,0.001672921978753
NJ_State,nan,0.0016060597009526
NJ_State,nan,0.0060180518880831
NJ_State,nan,0.0077522455189393
NJ_State,nan,0.0079454551574801
NJ_State,nan,0.0033537693596678
NJ_State,nan,0.0037834347745213
NJ_State,nan,0.0078104652643508
NJ_State,nan,0.0016002095563401
NJ_State,nan,0.0038146201079063
NJ_State,nan,0.0026754553296011
NJ_State,nan,0.0021248293996672
NJ_State,nan,0.0016953231574984
NJ_State,nan,0.0045646937180822
NJ_State,nan,0.0016549896604755
NJ_State,nan,0.0019386864920622
NJ_State,nan,0.0058848024129761
NJ_State,nan,0.0021273214800201
NJ_State,nan,0.0012012703197716
NJ_State,nan,0.0055137709662735
NJ_State,nan,0.0135516543460308
NJ_State,nan,0.0026754553296011
NJ_State,nan,0.0001902922039233
NJ_State,nan,0.0025946436257282
NJ_State,nan,0.0016456456794972
NJ_State,nan,0.0100033727156217
NJ_State,nan,0.3741135548469162
GA_State,nan,0.0044863135618159
GA_State,nan,0.0022502987512037
GA_State,nan,0.0020589746467723
GA_State,nan,0.0017945767922461
GA_State,nan,0.0043341577193533
GA_State,nan,0.0019963096852273
GA_State,nan,0.001778988350658
GA_State,nan,0.0088869526495538
GA_State,nan,0.0021472503226506
GA_State,nan,0.0019664448594845
GA_State,nan,0.0018001739181041
GA_State,nan,0.0135733150752226
GA_State,nan,0.0021215224429209
GA_State,nan,0.0017374848247126
GA_State,nan,0.0011178813834409
GA_State,nan,0.0022831284627369
GA_State,nan,0.0062935503107595
GA_State,nan,0.0083259302001234
GA_State,nan,0.0042915523349206
GA_State,nan,0.0012779397149988
GA_State,nan,0.0013302426078988
GA_State,nan,0.0019256119063653
GA_State,nan,0.0011124699996743
GA_State,nan,0.0022734968496485
GA_State,nan,0.002490065303107
GA_State,nan,0.0004895514764554
GA_State,nan,0.0014231887304782
GA_State,nan,0.0040549579426814
GA_State,nan,0.0025003518073839
GA_State,nan,0.0033006028391693
GA_State,nan,0.0043674204228399
GA_State,nan,0.0132642960551847
GA_State,nan,0.0090957800616578
GA_State,nan,0.0023873546391533
GA_State,nan,0.0038175606180942
GA_State,nan,0.0027384283175103
GA_State,nan,0.0037112017389586
GA_State,nan,0.0002766679640868
GA_State,nan,0.0017149455175528
GA_State,nan,0.0024083989093566
GA_State,nan,0.0020746887852175
GA_State,nan,0.0026937397128314
GA_State,nan,0.0107329764260424
GA_State,nan,0.01310142266654
GA_State,nan,0.0070100664351619
GA_State,nan,0.0040874405456343
GA_State,nan,0.0042402893052254
GA_State,nan,0.0893891694908405
GA_State,nan,0.0032297141993394
GA_State,nan,0.0049264392789925
GA_State,nan,0.0025005955634095
GA_State,nan,0.0209419997627395
GA_State,nan,0.0022139554590666
GA_State,nan,0.0025501774077966
GA_State,nan,0.0039865485453871
GA_State,nan,0.0170285765624726
GA_State,nan,0.01265620285469
GA_State,nan,0.0061965019367747
GA_State,nan,0.0069617370904859
GA_State,nan,0.0019810295950115
GA_State,nan,0.0089911027740902
GA_State,nan,0.0055263863156183
GA_State,nan,0.0015027396469351
GA_State,nan,0.021730742097536
GA_State,nan,0.0138468563807701
GA_State,nan,0.0021472503226506
GA_State,nan,0.0033714894476991
GA_State,nan,0.0027521111557429
GA_State,nan,0.0026425428222712
GA_State,nan,0.0024055632142597
GA_State,nan,0.001492241887436
GA_State,nan,0.0023164866373335
GA_State,nan,0.0056975010142338
GA_State,nan,0.0077754028288758
GA_State,nan,0.0016149974218883
GA_State,nan,0.0125524663841289
GA_State,nan,0.0046342525875409
GA_State,nan,0.0182530681375115
GA_State,nan,0.0058476700825844
GA_State,nan,0.0032269393619968
GA_State,nan,0.0037322703847644
GA_State,nan,0.0083463404609043
GA_State,nan,0.0058389930993439
GA_State,nan,0.009201657522643
GA_State,nan,0.0042863440811753
GA_State,nan,0.0030449776014976
GA_State,nan,0.001672921978753
GA_State,nan,0.0016060597009526
GA_State,nan,0.0060180518880831
GA_State,nan,0.0077522455189393
GA_State,nan,0.0079454551574801
GA_State,nan,0.0033537693596678
GA_State,nan,0.0037834347745213
GA_State,nan,0.0078104652643508
GA_State,nan,0.0016002095563401
GA_State,nan,0.0038146201079063
GA_State,nan,0.0026754553296011
GA_State,nan,0.0021248293996672
GA_State,nan,0.0016953231574984
GA_State,nan,0.0045646937180822
GA_State,nan,0.0016549896604755
GA_State,nan,0.0019386864920622
GA_State,nan,0.0058848024129761
GA_State,nan,0.0021273214800201
GA_State,nan,0.0012012703197716
GA_State,nan,0.0055137709662735
GA_State,nan,0.0135516543460308
GA_State,nan,0.0026754553296011
GA_State,nan,0.0001902922039233
GA_State,nan,0.0025946436257282
GA_State,nan,0.0016456456794972
GA_State,nan,0.0100033727156217
GA_State,nan,0.3741135548469162
MD_State,nan,0.0044863135618159
MD_State,nan,0.0022502987512037
MD_State,nan,0.0020589746467723
MD_State,nan,0.0017945767922461
MD_State,nan,0.0043341577193533
MD_State,nan,0.0019963096852273
MD_State,nan,0.001778988350658
MD_State,nan,0.0088869526495538
MD_State,nan,0.0021472503226506
MD_State,nan,0.0019664448594845
MD_State,nan,0.0018001739181041
MD_State,nan,0.0135733150752226
MD_State,nan,0.0021215224429209
MD_State,nan,0.0017374848247126
MD_State,nan,0.0011178813834409
MD_State,nan,0.0022831284627369
MD_State,nan,0.0062935503107595
MD_State,nan,0.0083259302001234
MD_State,nan,0.0042915523349206
MD_State,nan,0.0012779397149988
MD_State,nan,0.0013302426078988
MD_State,nan,0.0019256119063653
MD_State,nan,0.0011124699996743
MD_State,nan,0.0022734968496485
MD_State,nan,0.002490065303107
MD_State,nan,0.0004895514764554
MD_State,nan,0.0014231887304782
MD_State,nan,0.0040549579426814
MD_State,nan,0.0025003518073839
MD_State,nan,0.0033006028391693
MD_State,nan,0.0043674204228399
MD_State,nan,0.0132642960551847
MD_State,nan,0.0090957800616578
MD_State,nan,0.0023873546391533
MD_State,nan,0.0038175606180942
MD_State,nan,0.0027384283175103
MD_State,nan,0.0037112017389586
MD_State,nan,0.0002766679640868
MD_State,nan,0.0017149455175528
MD_State,nan,0.0024083989093566
MD_State,nan,0.0020746887852175
MD_State,nan,0.0026937397128314
MD_State,nan,0.0107329764260424
MD_State,nan,0.01310142266654
MD_State,nan,0.0070100664351619
MD_State,nan,0.0040874405456343
MD_State,nan,0.0042402893052254
MD_State,nan,0.0893891694908405
MD_State,nan,0.0032297141993394
MD_State,nan,0.0049264392789925
MD_State,nan,0.0025005955634095
MD_State,nan,0.0209419997627395
MD_State,nan,0.0022139554590666
MD_State,nan,0.0025501774077966
MD_State,nan,0.0039865485453871
MD_State,nan,0.0170285765624726
MD_State,nan,0.01265620285469
MD_State,nan,0.0061965019367747
MD_State,nan,0.0069617370904859
MD_State,nan,0.0019810295950115
MD_State,nan,0.0089911027740902
MD_State,nan,0.0055263863156183
MD_State,nan,0.0015027396469351
MD_State,nan,0.021730742097536
MD_State,nan,0.0138468563807701
MD_State,nan,0.0021472503226506
MD_State,nan,0.0033714894476991
MD_State,nan,0.0027521111557429
MD_State,nan,0.0026425428222712
MD_State,nan,0.0024055632142597
MD_State,nan,0.001492241887436
MD_State,nan,0.0023164866373335
MD_State,nan,0.0056975010142338
MD_State,nan,0.0077754028288758
MD_State,nan,0.0016149974218883
MD_State,nan,0.0125524663841289
MD_State,nan,0.0046342525875409
MD_State,nan,0.0182530681375115
MD_State,nan,0.0058476700825844
MD_State,nan,0.0032269393619968
MD_State,nan,0.0037322703847644
MD_State,nan,0.0083463404609043
MD_State,nan,0.0058389930993439
MD_State,nan,0.009201657522643
MD_State,nan,0.0042863440811753
MD_State,nan,0.0030449776014976
MD_State,nan,0.001672921978753
MD_State,nan,0.0016060597009526
MD_State,nan,0.0060180518880831
MD_State,nan,0.0077522455189393
MD_State,nan,0.0079454551574801
MD_State,nan,0.0033537693596678
MD_State,nan,0.0037834347745213
MD_State,nan,0.0078104652643508
MD_State,nan,0.0016002095563401
MD_State,nan,0.0038146201079063
MD_State,nan,0.0026754553296011
MD_State,nan,0.0021248293996672
MD_State,nan,0.0016953231574984
MD_State,nan,0.0045646937180822
MD_State,nan,0.0016549896604755
MD_State,nan,0.0019386864920622
MD_State,nan,0.0058848024129761
MD_State,nan,0.0021273214800201
MD_State,nan,0.0012012703197716
MD_State,nan,0.0055137709662735
MD_State,nan,0.0135516543460308
MD_State,nan,0.0026754553296011
MD_State,nan,0.0001902922039233
MD_State,nan,0.0025946436257282
MD_State,nan,0.0016456456794972
MD_State,nan,0.0100033727156217
MD_State,nan,0.3741135548469162
