state,county,tract,geoid,estimate,moe,state_abbr
36,047,027500,36047027500,89.0,122.0,NY
36,047,027600,36047027600,0.0,13.0,NY
36,047,027700,36047027700,24.0,37.0,NY
36,047,027800,36047027800,0.0,13.0,NY
36,047,027900,36047027900,42.0,56.0,NY
36,047,028000,36047028000,0.0,13.0,NY
36,047,028100,36047028100,52.0,54.0,NY
36,047,028200,36047028200,0.0,13.0,NY
36,047,028300,36047028300,0.0,13.0,NY
36,047,028400,36047028400,0.0,13.0,NY
36,047,028501,36047028501,0.0,13.0,NY
36,047,028502,36047028502,0.0,13.0,NY
36,047,028600,36047028600,0.0,19.0,NY
36,047,028700,36047028700,0.0,13.0,NY
36,047,028800,36047028800,0.0,13.0,NY
36,047,028900,36047028900,0.0,13.0,NY
36,047,029000,36047029000,0.0,13.0,NY
36,047,029100,36047029100,0.0,13.0,NY
36,047,029200,36047029200,0.0,13.0,NY
36,047,029300,36047029300,41.0,68.0,NY
36,047,029400,36047029400,0.0,13.0,NY
36,047,029500,36047029500,12.0,20.0,NY
36,047,029600,36047029600,0.0,19.0,NY
36,047,029700,36047029700,0.0,13.0,NY
36,047,029800,36047029800,0.0,13.0,NY
36,047,029900,36047029900,0.0,13.0,NY
36,047,030000,36047030000,0.0,13.0,NY
36,047,030100,36047030100,0.0,13.0,NY
36,047,030200,36047030200,0.0,13.0,NY
36,047,030300,36047030300,95.0,125.0,NY
36,047,030400,36047030400,0.0,13.0,NY
36,047,030500,36047030500,2.0,36.0,NY
36,047,030600,36047030600,0.0,13.0,NY
36,047,030700,36047030700,158.0,218.0,NY
36,047,030800,36047030800,0.0,13.0,NY
36,047,030900,36047030900,59.0,66.0,NY
36,047,031100,36047031100,28.0,49.0,NY
36,047,031300,36047031300,53.0,84.0,NY
36,047,031401,36047031401,0.0,13.0,NY
36,047,031402,36047031402,0.0,13.0,NY
36,047,031500,36047031500,26.0,42.0,NY
36,047,031701,36047031701,11.0,18.0,NY
36,047,031702,36047031702,7.0,12.0,NY
36,047,031900,36047031900,57.0,81.0,NY
36,047,032100,36047032100,0.0,19.0,NY
36,047,032300,36047032300,145.0,133.0,NY
36,047,032500,36047032500,132.0,115.0,NY
36,047,032600,36047032600,0.0,21.0,NY
36,047,032700,36047032700,98.0,157.0,NY
36,047,032800,36047032800,26.0,37.0,NY
36,047,032900,36047032900,65.0,96.0,NY
36,047,033000,36047033000,67.0,97.0,NY
36,047,033100,36047033100,76.0,79.0,NY
36,047,033300,36047033300,23.0,36.0,NY
36,047,033500,36047033500,33.0,50.0,NY
36,047,033600,36047033600,0.0,13.0,NY
36,047,033701,36047033701,74.0,120.0,NY
36,047,033702,36047033702,0.0,13.0,NY
36,047,033900,36047033900,414.0,389.0,NY
36,047,034000,36047034000,0.0,13.0,NY
36,047,034100,36047034100,0.0,13.0,NY
36,047,034200,36047034200,0.0,19.0,NY
36,047,034300,36047034300,190.0,214.0,NY
36,047,034500,36047034500,37.0,60.0,NY
36,047,034700,36047034700,87.0,116.0,NY
36,047,034800,36047034800,245.0,295.0,NY
36,047,034901,36047034901,65.0,66.0,NY
36,047,034902,36047034902,0.0,13.0,NY
36,047,035000,36047035000,0.0,13.0,NY
36,047,035101,36047035101,0.0,13.0,NY
36,047,035102,36047035102,9.0,15.0,NY
36,047,035200,36047035200,0.0,13.0,NY
36,047,035301,36047035301,0.0,13.0,NY
36,047,035302,36047035302,0.0,13.0,NY
36,047,035400,36047035400,0.0,19.0,NY
36,047,035500,36047035500,246.0,234.0,NY
36,047,035601,36047035601,0.0,13.0,NY
36,047,035602,36047035602,0.0,19.0,NY
36,047,035701,36047035701,264.0,266.0,NY
36,047,035702,36047035702,0.0,13.0,NY
36,047,035900,36047035900,0.0,19.0,NY
36,047,036001,36047036001,0.0,13.0,NY
36,047,036002,36047036002,0.0,13.0,NY
36,047,036100,36047036100,63.0,70.0,NY
36,047,036200,36047036200,16.0,24.0,NY
36,047,036300,36047036300,143.0,186.0,NY
36,047,036400,36047036400,0.0,13.0,NY
36,047,036501,36047036501,21.0,30.0,NY
36,047,036502,36047036502,0.0,13.0,NY
36,047,036600,36047036600,8.0,14.0,NY
36,047,036700,36047036700,24.0,39.0,NY
36,047,036900,36047036900,40.0,63.0,NY
36,047,037000,36047037000,12.0,19.0,NY
36,047,037100,36047037100,153.0,172.0,NY
36,047,037300,36047037300,46.0,60.0,NY
36,047,037401,36047037401,0.0,13.0,NY
36,047,037402,36047037402,0.0,19.0,NY
36,047,037500,36047037500,61.0,55.0,NY
36,047,037700,36047037700,15.0,28.0,NY
36,047,037900,36047037900,15.0,24.0,NY
36,047,038100,36047038100,17.0,32.0,NY
36,047,038200,36047038200,0.0,19.0,NY
36,047,038300,36047038300,250.0,234.0,NY
36,047,038500,36047038500,510.0,735.0,NY
36,047,038600,36047038600,0.0,13.0,NY
36,047,038700,36047038700,6.0,9.0,NY
36,047,038800,36047038800,30.0,48.0,NY
36,047,038900,36047038900,0.0,13.0,NY
36,047,039000,36047039000,0.0,13.0,NY
36,047,039100,36047039100,0.0,19.0,NY
36,047,039200,36047039200,0.0,13.0,NY
36,047,039300,36047039300,0.0,13.0,NY
36,047,039400,36047039400,0.0,13.0,NY
36,047,039500,36047039500,50.0,52.0,NY
36,047,039600,36047039600,0.0,13.0,NY
36,047,039700,36047039700,249.0,210.0,NY
36,047,039800,36047039800,6.0,9.0,NY
36,047,039900,36047039900,154.0,201.0,NY
36,047,040000,36047040000,0.0,13.0,NY
36,047,040100,36047040100,39.0,59.0,NY
36,047,040200,36047040200,0.0,13.0,NY
36,047,040300,36047040300,73.0,113.0,NY
36,047,040400,36047040400,0.0,13.0,NY
36,047,040500,36047040500,0.0,13.0,NY
36,047,040600,36047040600,123.0,169.0,NY
36,047,040700,36047040700,0.0,13.0,NY
36,047,040800,36047040800,0.0,13.0,NY
36,047,040900,36047040900,37.0,58.0,NY
36,047,041000,36047041000,0.0,13.0,NY
36,047,041100,36047041100,0.0,13.0,NY
36,047,041200,36047041200,15.0,24.0,NY
36,047,041300,36047041300,0.0,13.0,NY
36,047,041401,36047041401,0.0,13.0,NY
36,047,041402,36047041402,0.0,13.0,NY
36,047,041500,36047041500,197.0,188.0,NY
36,047,041600,36047041600,0.0,13.0,NY
36,047,041700,36047041700,240.0,259.0,NY
36,047,041800,36047041800,0.0,13.0,NY
36,047,041900,36047041900,0.0,13.0,NY
36,047,042000,36047042000,6.0,11.0,NY
36,047,042100,36047042100,70.0,118.0,NY
36,047,042200,36047042200,0.0,13.0,NY
36,047,042300,36047042300,0.0,13.0,NY
36,047,042400,36047042400,14.0,24.0,NY
36,047,042500,36047042500,0.0,13.0,NY
36,047,042600,36047042600,0.0,13.0,NY
36,047,042700,36047042700,10.0,16.0,NY
36,047,042800,36047042800,0.0,13.0,NY
36,047,042900,36047042900,14.0,23.0,NY
36,047,043000,36047043000,0.0,13.0,NY
36,047,043100,36047043100,0.0,13.0,NY
36,047,043200,36047043200,0.0,13.0,NY
36,047,043300,36047043300,0.0,13.0,NY
36,047,043400,36047043400,25.0,38.0,NY
36,047,043500,36047043500,0.0,13.0,NY
36,047,043600,36047043600,0.0,13.0,NY
36,047,043700,36047043700,4.0,6.0,NY
36,047,043800,36047043800,0.0,13.0,NY
36,047,043900,36047043900,0.0,13.0,NY
36,047,044000,36047044000,0.0,13.0,NY
36,047,044100,36047044100,35.0,65.0,NY
36,047,044200,36047044200,0.0,13.0,NY
36,047,044300,36047044300,30.0,49.0,NY
36,047,044400,36047044400,0.0,13.0,NY
36,047,044500,36047044500,129.0,187.0,NY
36,047,044600,36047044600,0.0,13.0,NY
36,047,044700,36047044700,0.0,13.0,NY
36,047,044800,36047044800,0.0,13.0,NY
36,047,044901,36047044901,0.0,13.0,NY
36,047,044902,36047044902,0.0,13.0,NY
36,047,045000,36047045000,0.0,13.0,NY
36,047,045200,36047045200,0.0,13.0,NY
36,047,045300,36047045300,69.0,47.0,NY
36,047,045400,36047045400,0.0,13.0,NY
36,047,045600,36047045600,0.0,13.0,NY
36,047,045800,36047045800,0.0,13.0,NY
36,047,046000,36047046000,20.0,31.0,NY
36,047,046201,36047046201,28.0,41.0,NY
36,047,046202,36047046202,0.0,13.0,NY
36,047,046400,36047046400,0.0,13.0,NY
36,047,046800,36047046800,0.0,13.0,NY
36,047,047000,36047047000,0.0,13.0,NY
36,047,047200,36047047200,0.0,13.0,NY
36,047,047400,36047047400,0.0,13.0,NY
36,047,047600,36047047600,0.0,13.0,NY
36,047,047700,36047047700,0.0,13.0,NY
36,047,047800,36047047800,43.0,57.0,NY
36,047,048000,36047048000,0.0,13.0,NY
36,047,048100,36047048100,0.0,13.0,NY
36,047,048200,36047048200,30.0,49.0,NY
36,047,048400,36047048400,0.0,19.0,NY
36,047,048500,36047048500,49.0,74.0,NY
36,047,048600,36047048600,0.0,13.0,NY
36,047,048800,36047048800,3.0,11.0,NY
36,047,048900,36047048900,0.0,13.0,NY
36,047,049000,36047049000,0.0,19.0,NY
36,047,049100,36047049100,28.0,43.0,NY
36,047,049200,36047049200,226.0,315.0,NY
36,047,049301,36047049301,0.0,13.0,NY
36,047,049302,36047049302,0.0,13.0,NY
36,047,049400,36047049400,0.0,19.0,NY
36,047,049500,36047049500,0.0,13.0,NY
36,047,049600,36047049600,0.0,13.0,NY
36,047,049700,36047049700,0.0,13.0,NY
36,047,049800,36047049800,19.0,31.0,NY
36,047,049900,36047049900,0.0,13.0,NY
36,047,050001,36047050001,10.0,15.0,NY
36,047,050002,36047050002,0.0,13.0,NY
36,047,050100,36047050100,11.0,17.0,NY
36,047,050202,36047050202,5.0,12.0,NY
36,047,050300,36047050300,0.0,13.0,NY
36,047,050401,36047050401,0.0,13.0,NY
36,047,050402,36047050402,0.0,13.0,NY
36,047,050500,36047050500,0.0,13.0,NY
36,047,050600,36047050600,0.0,19.0,NY
36,047,050700,36047050700,0.0,13.0,NY
36,047,050801,36047050801,144.0,143.0,NY
36,047,050803,36047050803,81.0,118.0,NY
36,047,050804,36047050804,20.0,32.0,NY
36,047,050900,36047050900,0.0,19.0,NY
36,047,051001,36047051001,78.0,78.0,NY
36,047,051002,36047051002,219.0,170.0,NY
36,047,051100,36047051100,0.0,13.0,NY
36,047,051200,36047051200,0.0,19.0,NY
36,047,051300,36047051300,0.0,19.0,NY
36,047,051400,36047051400,283.0,348.0,NY
36,047,051500,36047051500,0.0,13.0,NY
36,047,051601,36047051601,91.0,102.0,NY
36,047,051602,36047051602,65.0,91.0,NY
36,047,051700,36047051700,0.0,13.0,NY
36,047,051800,36047051800,27.0,33.0,NY
36,047,051900,36047051900,0.0,19.0,NY
36,047,052000,36047052000,0.0,13.0,NY
36,047,052300,36047052300,0.0,19.0,NY
36,047,052500,36047052500,0.0,13.0,NY
36,047,052600,36047052600,0.0,13.0,NY
36,047,052700,36047052700,0.0,19.0,NY
36,047,052800,36047052800,2.0,6.0,NY
36,047,052900,36047052900,0.0,13.0,NY
36,047,053000,36047053000,12.0,19.0,NY
36,047,053101,36047053101,0.0,13.0,NY
36,047,053102,36047053102,0.0,19.0,NY
36,047,053200,36047053200,0.0,13.0,NY
36,047,053300,36047053300,0.0,19.0,NY
36,047,053400,36047053400,0.0,13.0,NY
36,047,053500,36047053500,0.0,13.0,NY
36,047,053700,36047053700,0.0,13.0,NY
36,047,053800,36047053800,27.0,41.0,NY
36,047,053900,36047053900,0.0,13.0,NY
36,047,054200,36047054200,0.0,13.0,NY
36,047,054300,36047054300,0.0,13.0,NY
36,047,054400,36047054400,0.0,13.0,NY
36,047,054500,36047054500,7.0,47.0,NY
36,047,054600,36047054600,0.0,19.0,NY
36,047,054700,36047054700,0.0,19.0,NY
36,047,054800,36047054800,0.0,13.0,NY
36,047,054900,36047054900,0.0,13.0,NY
36,047,055000,36047055000,0.0,13.0,NY
36,047,055100,36047055100,78.0,120.0,NY
36,047,055200,36047055200,0.0,13.0,NY
36,047,055300,36047055300,0.0,13.0,NY
36,047,055400,36047055400,0.0,13.0,NY
36,047,055500,36047055500,0.0,19.0,NY
36,047,055600,36047055600,0.0,13.0,NY
36,047,055700,36047055700,0.0,13.0,NY
36,047,055800,36047055800,0.0,13.0,NY
36,047,056000,36047056000,0.0,13.0,NY
36,047,056100,36047056100,0.0,13.0,NY
36,047,056200,36047056200,0.0,13.0,NY
36,047,056301,36047056301,0.0,13.0,NY
36,047,056302,36047056302,0.0,13.0,NY
36,047,056400,36047056400,0.0,13.0,NY
36,047,056500,36047056500,27.0,41.0,NY
36,047,056600,36047056600,0.0,13.0,NY
36,047,056800,36047056800,0.0,13.0,NY
36,047,056900,36047056900,0.0,13.0,NY
36,047,057000,36047057000,5.0,12.0,NY
36,047,057100,36047057100,0.0,13.0,NY
36,047,057200,36047057200,0.0,19.0,NY
36,047,057300,36047057300,0.0,13.0,NY
36,047,057400,36047057400,21.0,31.0,NY
36,047,057500,36047057500,0.0,13.0,NY
36,047,057600,36047057600,0.0,13.0,NY
36,047,057800,36047057800,0.0,13.0,NY
36,047,057901,36047057901,15.0,25.0,NY
36,047,057902,36047057902,0.0,13.0,NY
36,047,058000,36047058000,0.0,13.0,NY
36,047,058200,36047058200,0.0,13.0,NY
36,047,058400,36047058400,0.0,13.0,NY
36,047,058600,36047058600,0.0,13.0,NY
36,047,058800,36047058800,0.0,13.0,NY
36,047,058901,36047058901,0.0,13.0,NY
36,047,058902,36047058902,0.0,13.0,NY
36,047,059000,36047059000,0.0,13.0,NY
36,047,059100,36047059100,0.0,13.0,NY
36,047,059200,36047059200,0.0,13.0,NY
36,047,059300,36047059300,5.0,8.0,NY
36,047,059402,36047059402,0.0,19.0,NY
36,047,059403,36047059403,0.0,13.0,NY
36,047,059404,36047059404,0.0,13.0,NY
36,047,059600,36047059600,0.0,13.0,NY
36,047,059800,36047059800,0.0,13.0,NY
36,047,060000,36047060000,0.0,19.0,NY
36,047,060600,36047060600,0.0,13.0,NY
36,047,060800,36047060800,12.0,20.0,NY
36,047,061002,36047061002,0.0,19.0,NY
36,047,061003,36047061003,0.0,13.0,NY
36,047,061004,36047061004,0.0,19.0,NY
36,047,061200,36047061200,0.0,13.0,NY
36,047,061600,36047061600,0.0,13.0,NY
36,047,062000,36047062000,0.0,13.0,NY
36,047,062200,36047062200,0.0,13.0,NY
36,047,062600,36047062600,0.0,13.0,NY
36,047,062800,36047062800,12.0,47.0,NY
36,047,063200,36047063200,0.0,13.0,NY
36,047,063600,36047063600,0.0,13.0,NY
36,047,063800,36047063800,0.0,13.0,NY
36,047,064000,36047064000,0.0,13.0,NY
36,047,064200,36047064200,0.0,13.0,NY
36,047,064400,36047064400,0.0,13.0,NY
36,047,064600,36047064600,0.0,13.0,NY
36,047,064800,36047064800,0.0,13.0,NY
36,047,065000,36047065000,33.0,29.0,NY
36,047,065200,36047065200,0.0,13.0,NY
36,047,065400,36047065400,0.0,13.0,NY
36,047,065600,36047065600,19.0,29.0,NY
36,047,065800,36047065800,0.0,13.0,NY
36,047,066000,36047066000,0.0,13.0,NY
36,047,066200,36047066200,0.0,13.0,NY
36,047,066600,36047066600,0.0,13.0,NY
36,047,067000,36047067000,73.0,73.0,NY
36,047,067200,36047067200,0.0,13.0,NY
36,047,067400,36047067400,38.0,41.0,NY
36,047,067600,36047067600,141.0,206.0,NY
36,047,067800,36047067800,18.0,15.0,NY
36,047,068000,36047068000,28.0,33.0,NY
36,047,068200,36047068200,28.0,35.0,NY
36,047,068600,36047068600,0.0,13.0,NY
36,047,068800,36047068800,101.0,101.0,NY
36,047,069000,36047069000,0.0,13.0,NY
36,047,069200,36047069200,10.0,9.0,NY
36,047,069601,36047069601,33.0,37.0,NY
36,047,069602,36047069602,0.0,19.0,NY
36,047,069800,36047069800,0.0,13.0,NY
36,047,070000,36047070000,0.0,13.0,NY
36,047,070201,36047070201,0.0,19.0,NY
36,047,070202,36047070202,0.0,13.0,NY
36,047,070203,36047070203,0.0,13.0,NY
36,047,070601,36047070601,0.0,13.0,NY
36,047,070602,36047070602,0.0,13.0,NY
36,047,072000,36047072000,26.0,29.0,NY
36,047,072200,36047072200,112.0,81.0,NY
36,047,072400,36047072400,64.0,41.0,NY
36,047,072600,36047072600,363.0,396.0,NY
36,047,072800,36047072800,225.0,160.0,NY
36,047,073000,36047073000,127.0,93.0,NY
36,047,073200,36047073200,48.0,55.0,NY
36,047,073400,36047073400,231.0,309.0,NY
36,047,073600,36047073600,135.0,209.0,NY
36,047,073800,36047073800,0.0,13.0,NY
36,047,074000,36047074000,181.0,188.0,NY
36,047,074200,36047074200,279.0,244.0,NY
36,047,074400,36047074400,36.0,51.0,NY
36,047,074600,36047074600,0.0,13.0,NY
36,047,074800,36047074800,0.0,13.0,NY
36,047,075000,36047075000,0.0,13.0,NY
36,047,075200,36047075200,0.0,13.0,NY
36,047,075400,36047075400,0.0,13.0,NY
36,047,075600,36047075600,10.0,15.0,NY
36,047,075800,36047075800,0.0,13.0,NY
36,047,076000,36047076000,0.0,13.0,NY
36,047,076200,36047076200,21.0,34.0,NY
36,047,076400,36047076400,122.0,111.0,NY
36,047,076600,36047076600,97.0,70.0,NY
36,047,076800,36047076800,0.0,13.0,NY
36,047,077000,36047077000,37.0,34.0,NY
36,047,077200,36047077200,104.0,112.0,NY
36,047,077400,36047077400,144.0,156.0,NY
36,047,077600,36047077600,173.0,97.0,NY
36,047,078000,36047078000,52.0,47.0,NY
36,047,078200,36047078200,347.0,263.0,NY
36,047,078400,36047078400,326.0,241.0,NY
36,047,078601,36047078601,39.0,44.0,NY
36,047,078602,36047078602,168.0,131.0,NY
36,047,078801,36047078801,178.0,140.0,NY
36,047,078802,36047078802,79.0,102.0,NY
36,047,079001,36047079001,123.0,99.0,NY
36,047,079002,36047079002,76.0,87.0,NY
36,047,079201,36047079201,175.0,151.0,NY
36,047,079202,36047079202,42.0,48.0,NY
36,047,079400,36047079400,192.0,204.0,NY
36,047,079601,36047079601,27.0,39.0,NY
36,047,079602,36047079602,202.0,291.0,NY
36,047,079801,36047079801,64.0,53.0,NY
36,047,079802,36047079802,0.0,19.0,NY
36,047,080000,36047080000,0.0,13.0,NY
36,047,080200,36047080200,47.0,60.0,NY
36,047,080400,36047080400,0.0,13.0,NY
36,047,080600,36047080600,36.0,39.0,NY
36,047,080800,36047080800,11.0,16.0,NY
36,047,081000,36047081000,0.0,13.0,NY
36,047,081400,36047081400,53.0,61.0,NY
36,047,081600,36047081600,147.0,97.0,NY
36,047,081800,36047081800,104.0,74.0,NY
36,047,082000,36047082000,12.0,33.0,NY
36,047,082200,36047082200,303.0,187.0,NY
36,047,082400,36047082400,247.0,233.0,NY
36,047,082600,36047082600,94.0,96.0,NY
36,047,082800,36047082800,452.0,271.0,NY
36,047,083000,36047083000,377.0,419.0,NY
36,047,083200,36047083200,161.0,77.0,NY
36,047,083400,36047083400,361.0,276.0,NY
36,047,083600,36047083600,175.0,244.0,NY
36,047,083800,36047083800,221.0,163.0,NY
36,047,084000,36047084000,156.0,111.0,NY
36,047,084600,36047084600,384.0,196.0,NY
36,047,084800,36047084800,80.0,76.0,NY
36,047,085000,36047085000,120.0,100.0,NY
36,047,085200,36047085200,0.0,13.0,NY
36,047,085400,36047085400,322.0,190.0,NY
36,047,085600,36047085600,490.0,260.0,NY
36,047,085800,36047085800,304.0,370.0,NY
36,047,086000,36047086000,100.0,86.0,NY
36,047,086200,36047086200,138.0,182.0,NY
36,047,086400,36047086400,156.0,177.0,NY
36,047,086600,36047086600,155.0,145.0,NY
36,047,086800,36047086800,149.0,120.0,NY
36,047,087000,36047087000,199.0,136.0,NY
36,047,087200,36047087200,299.0,335.0,NY
36,047,087401,36047087401,394.0,400.0,NY
36,047,087600,36047087600,55.0,47.0,NY
36,047,087800,36047087800,249.0,220.0,NY
36,047,088001,36047088001,33.0,29.0,NY
36,047,088002,36047088002,162.0,203.0,NY
36,047,088200,36047088200,480.0,407.0,NY
36,047,088400,36047088400,304.0,219.0,NY
36,047,088600,36047088600,325.0,180.0,NY
36,047,088800,36047088800,626.0,426.0,NY
36,047,089000,36047089000,370.0,365.0,NY
36,047,089200,36047089200,62.0,96.0,NY
36,047,089400,36047089400,145.0,183.0,NY
36,047,089600,36047089600,46.0,80.0,NY
36,047,089800,36047089800,187.0,110.0,NY
36,047,090000,36047090000,0.0,13.0,NY
36,047,090200,36047090200,108.0,90.0,NY
36,047,090600,36047090600,20.0,31.0,NY
36,047,090800,36047090800,15.0,37.0,NY
36,047,091000,36047091000,101.0,175.0,NY
36,047,091200,36047091200,21.0,50.0,NY
36,047,091600,36047091600,352.0,318.0,NY
36,047,091800,36047091800,50.0,60.0,NY
36,047,092000,36047092000,117.0,168.0,NY
36,047,092200,36047092200,0.0,13.0,NY
36,047,092400,36047092400,10.0,17.0,NY
36,047,092800,36047092800,149.0,151.0,NY
36,047,093000,36047093000,180.0,152.0,NY
36,047,093200,36047093200,64.0,69.0,NY
36,047,093400,36047093400,163.0,139.0,NY
36,047,093600,36047093600,0.0,13.0,NY
36,047,093800,36047093800,186.0,126.0,NY
36,047,094401,36047094401,192.0,162.0,NY
36,047,094402,36047094402,0.0,13.0,NY
36,047,094600,36047094600,113.0,75.0,NY
36,047,095000,36047095000,116.0,89.0,NY
36,047,095400,36047095400,149.0,194.0,NY
36,047,095600,36047095600,31.0,39.0,NY
36,047,095800,36047095800,122.0,143.0,NY
36,047,096000,36047096000,0.0,13.0,NY
36,047,096200,36047096200,59.0,77.0,NY
36,047,096400,36047096400,97.0,65.0,NY
36,047,096600,36047096600,50.0,50.0,NY
36,047,096800,36047096800,14.0,21.0,NY
36,047,097000,36047097000,273.0,333.0,NY
36,047,097400,36047097400,63.0,79.0,NY
36,047,098200,36047098200,0.0,13.0,NY
36,047,098400,36047098400,51.0,66.0,NY
36,047,098600,36047098600,265.0,161.0,NY
36,047,098800,36047098800,142.0,112.0,NY
36,047,099000,36047099000,95.0,114.0,NY
36,047,099200,36047099200,164.0,164.0,NY
36,047,099400,36047099400,174.0,138.0,NY
36,047,099600,36047099600,64.0,74.0,NY
36,047,099800,36047099800,52.0,62.0,NY
36,047,100400,36047100400,18.0,27.0,NY
36,047,100600,36047100600,106.0,91.0,NY
36,047,100800,36047100800,49.0,56.0,NY
36,047,101000,36047101000,58.0,84.0,NY
36,047,101200,36047101200,212.0,146.0,NY
36,047,101400,36047101400,48.0,43.0,NY
36,047,101600,36047101600,151.0,170.0,NY
36,047,101800,36047101800,56.0,65.0,NY
36,047,102000,36047102000,111.0,145.0,NY
36,047,102200,36047102200,131.0,106.0,NY
36,047,102400,36047102400,85.0,92.0,NY
36,047,102600,36047102600,125.0,130.0,NY
36,047,102801,36047102801,121.0,131.0,NY
36,047,102802,36047102802,0.0,13.0,NY
36,047,103401,36047103401,0.0,13.0,NY
36,047,103402,36047103402,0.0,13.0,NY
36,047,105801,36047105801,0.0,19.0,NY
36,047,105804,36047105804,0.0,19.0,NY
36,047,107001,36047107001,214.0,187.0,NY
36,047,107002,36047107002,0.0,13.0,NY
36,047,107003,36047107003,0.0,13.0,NY
36,047,107800,36047107800,77.0,74.0,NY
36,047,109800,36047109800,290.0,379.0,NY
36,047,110400,36047110400,378.0,300.0,NY
36,047,110600,36047110600,19.0,33.0,NY
36,047,111000,36047111000,35.0,54.0,NY
36,047,111600,36047111600,212.0,273.0,NY
36,047,111800,36047111800,206.0,277.0,NY
36,047,112000,36047112000,214.0,239.0,NY
36,047,112200,36047112200,167.0,172.0,NY
36,047,112400,36047112400,113.0,181.0,NY
36,047,112600,36047112600,115.0,124.0,NY
36,047,112800,36047112800,108.0,100.0,NY
36,047,113000,36047113000,174.0,193.0,NY
36,047,113200,36047113200,51.0,40.0,NY
36,047,113400,36047113400,16.0,16.0,NY
36,047,114201,36047114201,0.0,13.0,NY
36,047,114202,36047114202,0.0,13.0,NY
36,047,114400,36047114400,66.0,73.0,NY
36,047,114600,36047114600,235.0,184.0,NY
36,047,115000,36047115000,60.0,71.0,NY
36,047,115200,36047115200,0.0,13.0,NY
36,047,115600,36047115600,0.0,13.0,NY
36,047,115800,36047115800,216.0,164.0,NY
36,047,116000,36047116000,183.0,203.0,NY
36,047,116200,36047116200,388.0,294.0,NY
36,047,116400,36047116400,20.0,42.0,NY
36,047,116600,36047116600,95.0,140.0,NY
36,047,116800,36047116800,616.0,355.0,NY
36,047,117000,36047117000,0.0,13.0,NY
36,047,117201,36047117201,10.0,14.0,NY
36,047,117202,36047117202,348.0,449.0,NY
36,047,117400,36047117400,98.0,146.0,NY
36,047,117601,36047117601,146.0,143.0,NY
36,047,117602,36047117602,200.0,183.0,NY
36,047,117800,36047117800,175.0,202.0,NY
36,047,118000,36047118000,0.0,13.0,NY
36,047,118201,36047118201,81.0,107.0,NY
36,047,118202,36047118202,3.0,21.0,NY
36,047,118400,36047118400,192.0,185.0,NY
36,047,118600,36047118600,153.0,163.0,NY
36,047,118800,36047118800,284.0,186.0,NY
36,047,119000,36047119000,212.0,175.0,NY
36,047,119200,36047119200,594.0,595.0,NY
36,047,119400,36047119400,104.0,121.0,NY
36,047,119600,36047119600,321.0,291.0,NY
36,047,119800,36047119800,19.0,30.0,NY
36,047,120000,36047120000,208.0,176.0,NY
36,047,120200,36047120200,405.0,226.0,NY
36,047,120801,36047120801,268.0,219.0,NY
36,047,120802,36047120802,0.0,13.0,NY
36,047,120803,36047120803,3.0,11.0,NY
36,047,121000,36047121000,38.0,64.0,NY
36,047,121400,36047121400,26.0,46.0,NY
36,047,122000,36047122000,16.0,27.0,NY
36,047,123700,36047123700,0.0,19.0,NY
36,047,150200,36047150200,0.0,13.0,NY
36,047,152200,36047152200,14.0,23.0,NY
36,047,990100,36047990100,0.0,13.0,NY
36,061,000100,36061000100,0.0,13.0,NY
36,061,000201,36061000201,5.0,8.0,NY
36,061,000202,36061000202,0.0,19.0,NY
36,061,000500,36061000500,0.0,13.0,NY
36,061,000600,36061000600,0.0,21.0,NY
36,061,000700,36061000700,0.0,19.0,NY
36,061,000800,36061000800,0.0,19.0,NY
36,061,000900,36061000900,0.0,13.0,NY
36,061,001001,36061001001,0.0,13.0,NY
36,061,001002,36061001002,58.0,72.0,NY
36,061,001200,36061001200,0.0,13.0,NY
36,061,001300,36061001300,0.0,19.0,NY
36,061,001401,36061001401,0.0,13.0,NY
36,061,001402,36061001402,0.0,13.0,NY
36,061,001501,36061001501,45.0,74.0,NY
36,061,001502,36061001502,80.0,101.0,NY
36,061,001600,36061001600,0.0,19.0,NY
36,061,001800,36061001800,0.0,19.0,NY
36,061,002000,36061002000,0.0,13.0,NY
36,061,002100,36061002100,0.0,19.0,NY
36,061,002201,36061002201,0.0,19.0,NY
36,061,002202,36061002202,0.0,13.0,NY
36,061,002400,36061002400,0.0,13.0,NY
36,061,002500,36061002500,0.0,19.0,NY
36,061,002601,36061002601,0.0,13.0,NY
36,061,002602,36061002602,0.0,13.0,NY
36,061,002700,36061002700,0.0,13.0,NY
36,061,002800,36061002800,41.0,65.0,NY
36,061,002901,36061002901,0.0,13.0,NY
36,061,002902,36061002902,0.0,13.0,NY
36,061,003001,36061003001,0.0,13.0,NY
36,061,003002,36061003002,0.0,13.0,NY
36,061,003100,36061003100,0.0,13.0,NY
36,061,003200,36061003200,0.0,19.0,NY
36,061,003300,36061003300,0.0,19.0,NY
36,061,003400,36061003400,0.0,19.0,NY
36,061,003601,36061003601,0.0,13.0,NY
36,061,003602,36061003602,0.0,13.0,NY
36,061,003700,36061003700,0.0,13.0,NY
36,061,003800,36061003800,0.0,19.0,NY
36,061,003900,36061003900,0.0,19.0,NY
36,061,004001,36061004001,0.0,13.0,NY
36,061,004002,36061004002,0.0,19.0,NY
36,061,004100,36061004100,0.0,19.0,NY
36,061,004200,36061004200,23.0,34.0,NY
